Vhub	Hs	WaveDir	Tp	PlatformDir	rf4_RootMxc1	RootMyc1	TwrBsMxt	TwrBsMyt	Anch1Ten	Anch2Ten	Anch3Ten
-0.941547143657076	-0.914629347433854	-0.7215099325022177	0.6221252046013621	-0.8199938533932294	4391.555702728397	1290.1197177324807	2506.671450971235	14934.595489484152	88.12981117741968	78.98190993436125	19.866036688192324
-0.7979407284177897	0.337548802017224	0.8554450791783879	-0.4227088560288825	-0.1348126458010827	4627.149674248964	1401.2449177289147	7007.709282908808	15232.746763167306	76.25844558566506	21.301346669288755	85.71653834750289
-0.7582380281148939	-0.4731116728387262	-0.0608531281494076	0.4678362623551372	0.1049745170519851	4650.0173417009	1652.4286093519486	2847.8434928417614	14208.100912765289	68.78956485507368	56.60895615728218	41.052358299849736
-0.6538468326442282	-0.2825291891337023	-0.4700042598298228	0.0300476167629295	-0.6568089823510611	4703.4270179418445	1617.048831092962	6699.902813535634	13424.840665087537	22.840896879077533	54.448973973498894	84.77982912167414
-0.5393701712210646	-0.7441228559885926	0.918398324976254	0.8301123626278877	0.3700191745924834	4826.958344978083	2083.4833892995607	3058.3327729810503	15016.810576562437	47.59995255498039	92.0684626168456	20.839471586039515
-0.4203430950028175	-0.5058997533175368	-0.8239884902330553	0.6892213347679434	0.3842711258924596	4899.965136296957	2041.4270975613747	3823.3372290379457	17293.292573891787	45.24372893470087	86.8415765472527	24.746101681732167
-0.4026259838050219	0.6710404638149776	0.0868254377825632	-0.84988970760891	-0.1317605034606916	4938.535617374859	2158.657254663161	3780.678399324112	23368.15715239624	49.67337513972828	29.836703524214627	65.07205576842237
-0.2732946781483636	-0.3367969008801	-0.2819590834287631	0.850253423784847	-0.0582314236759461	5006.428095935434	2528.47160383714	8286.021251981358	26107.275245171448	47.49297594200426	33.647066158393464	57.306709161764935
-0.1992273105420516	0.8216535016293706	0.6612848867962333	-0.647542442827435	0.3298214545609497	5024.6036764717055	2646.256557101195	20851.150885350635	32726.3247896906	46.34423785892393	83.36818594495686	31.865278151640727
-0.0678656591186042	-0.0318342082833801	-0.8906062601152495	-0.0834522980825829	0.1211136156201164	5243.1352124157975	3193.7368408599955	9817.557994009172	37024.30317862796	65.2034618001196	80.09999055929147	66.08920512583832
0.0527135401293388	-0.6487207473531574	0.8659348775746366	-0.5377328913664992	0.2117122459057588	5297.256414987581	3535.6521017648006	12993.601511645644	44416.293825959605	74.3655142571702	82.90581140327954	63.257078878225215
0.0814628164466384	0.3880839024081952	-0.5473209519414636	-0.4381694500109892	-0.1557874210370688	5341.782201485241	3300.6330874447485	22587.962988812666	49093.09135411375	60.58731613284368	51.52877330754429	98.88419626698578
0.1504836166288816	0.6479325775314253	-1.0154344342814867	-0.7540627440670685	-0.0814892925738572	5397.344203062287	3478.183902959607	19467.19988030672	53126.816001749154	63.84493096476872	60.61906542175846	91.87261718542256
