2.285668363995703722e-01	6.111023720632913214e-01	5.360693317601431529e-01	8.590401871873629691e-01	4.659385808572988341e-01
6.062953768625279904e-01	5.431630892329969429e-01	3.644769062817889149e-01	3.536602711169739011e-01	5.165439777980800340e-01
6.211937698584127920e-01	9.440976683680670778e-01	7.541217444468266695e-01	1.715164173357380806e-01	8.036976275052589713e-01
7.144208146028820927e-01	5.945563504826635315e-01	6.268695971984310500e-01	5.372998284758204735e-01	3.966736290708434698e-01
1.634362654355167588e-01	8.676281231730675891e-02	9.042132044880473174e-01	9.534493802267586249e-01	6.798860987237999032e-01
2.671833276177702499e-01	3.175274608003041399e-01	2.072631720640409903e-01	7.130213341306649300e-01	3.740614837456440744e-01
1.727013639379872956e-01	8.896558294510978904e-01	8.598655387430753638e-01	6.145633855126120260e-01	5.764880554792787271e-01
1.195286771056148223e-01	5.090853364525781410e-01	3.485276274622223225e-01	7.864110658873570969e-01	4.597842219389004503e-01
1.124347085024773318e-01	6.089386618159463582e-01	2.792398118296163245e-01	8.273850058013737518e-02	7.049554956027238584e-01
7.593936968066012927e-01	3.646702437839227651e-01	1.761689660707902449e-01	9.054360723781744724e-01	4.908478798148894762e-01
2.624415050285749396e-01	6.360518439141089608e-01	3.146912394217370457e-01	9.746713590988365095e-01	6.461175085256783968e-01
6.030905671141220115e-01	9.854300853631984269e-01	3.510496092947850699e-01	2.093916664171118214e-01	7.296679587496537334e-01
9.358089306920536199e-02	3.305448040493341733e-01	2.548795464800480137e-01	4.962174235729909233e-01	6.996244868241489057e-01
3.369307107041905613e-01	4.836781708189075157e-02	2.275275094132648279e-01	5.334333351242532828e-01	4.142447104970759519e-01
8.502737314880814967e-02	1.318567802628430319e-01	9.593611750768711310e-01	9.967941168642265870e-01	6.028305039950908606e-01
9.962867477945234196e-01	1.759199242349160919e-01	3.868735227677396749e-01	3.011735176099044065e-01	4.171804691029798451e-01
7.953166794481341118e-01	3.761660589641950270e-01	3.796902699940825632e-01	3.619933139548006107e-01	1.543348994101559901e-01
2.585741198933619867e-01	5.859299961533189771e-01	9.547644300651616511e-01	6.382498025565052080e-01	5.680394995141359038e-01
7.953657146347570261e-01	2.770081875726014831e-01	4.975559028080340229e-01	6.200409429947867368e-01	6.795879055109449451e-01
4.900160593291471578e-01	5.820396347095309064e-01	6.216932679154971719e-01	5.746057115655950343e-01	2.985606038003674190e-01
7.270888417580750884e-02	7.147866356391555653e-01	9.139780351563637772e-01	8.309925953127578202e-01	7.003437348145189478e-01
3.433623972256319989e-01	4.767414911639699659e-01	5.626333694573107946e-01	2.342462366887058667e-01	5.707516254654148025e-01
7.390799872182123309e-01	4.519773305258357188e-01	3.078389106956966881e-01	7.560270460249712832e-01	4.941053335152696402e-01
1.641926605871435463e-01	7.133774943525399426e-01	1.077526587877108977e-01	9.721728674882426091e-01	9.228166376289855810e-01
5.137720820158286905e-02	7.568082993481272114e-01	5.595109856574228546e-01	3.091532181857086781e-01	7.308894428270902299e-01
9.375328279159788059e-01	8.347930629185549289e-01	5.258548256031757573e-01	5.124717203395620091e-01	5.996117348998029062e-01
1.451099793457701903e-01	9.596047894642204534e-01	1.905257340808216293e-01	4.951231952107718604e-01	4.533390563484999691e-01
4.718640662006662323e-01	5.745335776917650517e-01	6.111948079669098366e-01	9.690378663891754396e-01	6.139513955961707348e-01
7.402397367507883574e-01	4.521718271811195344e-01	2.294375249108979165e-01	3.347116586303579555e-01	4.761192297347029978e-01
9.870838282468217262e-01	8.901664191896223599e-01	1.000000000000000000e+00	3.748785141958572709e-01	5.273419474410563357e-01
8.777353374146275033e-01	4.259024163622462389e-01	2.548534200563665197e-01	6.124299612852905916e-01	3.285913781672822331e-02
3.818515970881274368e-01	4.649290779031752807e-01	5.135327883032166918e-01	6.840689766047314269e-01	2.971895666975258310e-01
4.967132876782416884e-01	7.180227277815615095e-01	2.750721139098029067e-01	8.103438939553809783e-01	5.413610232737747774e-01
7.039288832444838828e-01	7.250493063539870109e-01	3.972696598457706729e-01	6.705135574602028026e-02	3.490164623300474611e-01
5.773823815094906164e-01	7.033464767561639075e-01	6.871960578710409884e-01	5.578547346050413136e-01	6.634011748413303211e-01
3.363656954181655223e-01	8.023617162366991629e-03	2.621598587195090868e-01	1.537926893483061996e-01	6.057093785107768857e-01
2.156519134623890444e-01	9.497091173589993218e-01	6.577384027399560962e-01	1.507165979222058194e-02	8.095142840804342432e-01
7.136470129489409508e-01	7.361019923315804681e-01	2.766967153279334957e-01	1.351839455821166602e-01	7.398772597595926204e-01
7.250343158770249374e-01	1.589941532230129129e-01	4.610518821820259183e-01	2.800991218074873612e-01	1.762305876523055925e-01
8.181290147609339147e-01	3.823076798083399619e-01	5.675245235679288180e-01	4.752471272227873911e-01	1.096680401996699694e-01
8.136018938031754910e-01	6.324517333498450578e-01	3.568582055252076390e-01	8.553204331855768228e-02	6.022697397871639158e-01
3.546327080894834949e-01	3.516304168249628770e-01	3.845234332784709386e-01	1.430308400868736673e-01	2.850725087930063850e-01
1.686193598260865567e-01	9.703815384372926900e-03	9.325083407362882992e-01	6.025355040214914748e-01	5.790467938503611744e-01
2.629762629651481998e-01	4.243595361034370739e-01	5.264869001910389423e-01	6.998341388312385725e-01	9.633753053508697928e-02
8.336458223524132460e-01	7.249208241093068050e-01	6.372940928126017424e-01	4.862942295198236509e-01	8.006070342526270256e-01
5.793617358993311539e-01	4.215774121123948559e-01	2.890393409444851902e-01	1.076789024162558284e-01	6.523287867019564867e-01
5.196023692897765445e-01	7.507619925359974022e-01	7.013459776139396862e-02	1.716110580984042122e-01	3.434102978490836677e-01
9.144730975514053783e-02	5.741083036472049983e-01	2.274188647170929944e-01	4.679458697292351865e-01	1.652091883732790256e-01
4.979167898594631381e-01	1.821040879096912368e-01	4.212204970515325275e-01	5.722160683234251977e-01	3.097814630781057232e-01
6.954441008186197370e-01	6.032144776105003992e-01	2.563996675727402974e-01	7.642887321218260199e-01	4.730417170272696037e-01
3.431383080655801554e-01	5.900436380240703382e-02	4.662093111268139634e-02	7.451991580973676976e-01	4.700100482339582553e-01
9.046496604374814066e-01	3.646159640159906679e-01	3.453578761654055862e-01	9.634210769524054196e-01	8.446268117047702750e-01
6.035991882863456226e-01	3.980512716533174400e-01	7.595551141109178062e-01	8.981085936374254564e-01	7.270454102236814098e-01
5.405733131278530612e-01	9.600487198972176284e-01	4.753542890871973459e-01	6.265800814890234438e-01	6.894142114974761704e-01
6.215197959516355342e-02	5.052521806388676762e-02	6.124963707896478038e-01	8.419841253280346827e-01	5.868622990232978953e-01
7.308736650400319279e-01	3.642685091126427466e-01	4.195934607796774074e-01	1.312854612529277265e-01	2.742394160437112149e-01
2.068240837366605023e-01	5.258222494847020201e-02	6.469929804763729919e-01	1.612222744336305191e-01	7.644327508944591676e-01
3.467626410649560231e-01	1.196388166428885014e-01	3.716818379213629453e-01	9.681219509187504180e-01	2.816609069274920163e-01
9.107787288905289103e-01	9.707378361162645186e-01	4.125524794080981383e-01	2.028977355994983633e-01	7.726190298337263229e-01
4.865232477388986565e-02	7.996404649824582211e-01	9.324958337044739753e-01	7.158433985545518130e-01	8.715615259993803043e-01
8.738403843520430314e-01	4.813586837552653597e-01	1.901293872402728402e-01	8.503612552103745337e-01	7.903152088524497687e-01
2.526125050879641787e-01	6.040083267575131476e-01	5.450096837541789085e-01	9.006586261132030202e-01	5.171517945646859626e-01
9.666806320444470968e-02	6.150007879459227222e-01	2.869432117441506613e-01	1.876907128523279122e-01	5.941389141537823937e-01
3.016113827792564206e-01	6.296869097000984405e-01	7.816868711361739663e-01	9.779785511921068597e-01	5.221669414124155972e-01
8.457954516548411572e-01	6.456298650137494155e-01	3.508250766685984123e-01	4.323717254905895535e-02	2.029672657232760580e-01
4.430630907903067017e-01	7.422047303581360556e-01	7.152716551235676068e-01	7.842031221242536931e-01	5.367753950838377586e-01
8.893391275893347547e-02	5.627643541016431605e-01	5.879145752824271876e-02	6.307006350350539137e-01	6.797771640815379879e-01
7.949397841337626502e-01	6.172559601872718016e-01	5.818496828052275305e-01	6.460696305976273424e-01	6.157814918735202703e-01
1.471854021484531039e-03	9.766688101760604424e-01	7.207813816414357921e-01	1.278899129195929518e-01	7.213746333677342193e-01
7.319871502095840476e-01	7.382484281890657751e-01	5.216099822579574052e-01	8.284943080702897866e-01	2.002429741207956138e-01
4.058118187829790058e-02	6.095151164510400621e-01	5.505698918845113310e-01	7.588141917381754364e-01	2.863213740116191675e-01
3.787350956576496230e-02	9.648869206239971685e-01	3.195574588201653965e-01	5.698686988950246723e-02	2.518261970037067865e-01
3.620976446509931446e-01	5.880934591828151925e-01	1.779645669247648665e-01	8.812918791653939765e-02	7.181185988640501616e-01
4.836049773783898664e-01	5.569950961227831954e-01	2.513977446716043618e-01	6.495603636560853822e-02	4.797333597557928431e-01
7.190905388867652182e-01	9.110024174116644335e-01	5.580096107119417725e-01	6.958773478746893559e-01	3.093508597071362720e-01
1.461364026512415593e-01	9.323301672546944197e-01	2.732846089099355558e-02	9.822671036613999096e-01	2.143846134608765608e-01
7.330779734161894101e-01	8.533728038900159074e-01	4.010020732478694616e-01	2.764944679965780638e-02	5.208230220181255810e-01
9.408019055939378372e-01	3.952325758609998019e-02	4.571487500166059315e-01	6.597065874504891569e-01	8.316388940827423859e-01
1.308730207230884846e-02	7.198317960141623617e-01	2.766340452740694844e-01	5.906561985294260797e-01	2.647030842194481037e-01
8.354940980530393135e-01	4.602233107995706840e-01	6.174173949937875605e-01	7.488875154980760840e-01	5.728862856167387108e-01
6.309733622555130372e-01	4.730178322070713870e-01	6.151598293420916796e-01	2.161207546358195342e-01	2.214769370528165138e-01
6.619832075867260190e-01	1.449545009917962424e-01	1.186840839211968923e-01	1.790934369976003304e-01	9.867180838276983224e-01
2.617160837390826167e-01	7.766456714111640292e-01	2.336576278360701364e-01	4.367168041820818081e-02	2.770827059901110889e-01
4.849849129880176024e-01	8.408242444851552477e-01	2.153785407905451921e-01	3.062892021270405829e-01	7.714501333712265874e-01
2.310682309896349707e-01	4.552837233093406377e-01	1.263831799870990258e-01	6.771754407047948510e-01	9.533747990075924772e-01
7.573585538808075279e-02	3.711393485155467520e-01	3.610083276898756743e-01	7.480703833747808229e-01	5.272058183074571636e-01
9.884922630276715694e-01	4.283138814344872314e-02	9.507219973198797192e-01	5.110510205372542636e-01	2.173654607724628263e-01
4.069449964725474489e-02	3.420381786434800730e-01	7.199644299620847621e-01	9.978747882283900417e-01	1.637427545154704900e-01
2.796825827588985680e-01	8.235844561284311194e-02	4.255388774059527535e-01	9.199216307500071022e-01	2.052099794300858981e-01
1.010242368529416512e-01	6.687757569611136876e-01	9.252147481105476023e-01	2.886436312347214206e-01	4.092570222630356191e-01
3.527506518083448617e-01	7.276215039863704881e-01	5.968421572686690713e-01	7.455492539935373308e-01	2.902073869120056493e-01
6.660653498232413927e-01	8.199940209092773102e-01	5.314398382428962009e-01	2.408316394140018746e-01	7.248565752777987869e-01
3.361576435596249635e-01	6.029976307757587417e-01	8.883591579095809765e-01	3.145420920129856635e-01	5.760324341606473109e-01
7.064189074268771851e-01	4.531332639039366561e-01	3.544489298892810059e-01	8.378434316702159101e-01	2.643973735304916972e-01
1.992373521929320379e-01	2.377832252071959140e-01	5.732375831215906770e-01	2.366066811037192408e-01	1.967007748966672631e-01
4.980124925763900201e-01	2.316454842911659928e-01	8.581658431456858915e-01	5.775226437451105310e-01	3.843085188940870700e-01
9.063259770628763201e-01	4.544232213289473021e-01	7.542391704357903626e-01	4.831600934988861673e-01	1.295262240376494622e-01
2.431794907279521967e-02	9.408815815721423004e-01	4.256933601673691392e-01	7.985727484696966139e-01	8.415122853811691783e-01
6.122138898888536129e-01	1.618416154160263187e-01	6.927113164673309731e-02	7.717752949353025027e-01	7.417677144371181974e-01
8.637375207186073212e-01	7.651475086838249728e-02	5.854382333090402124e-01	9.410275234238587583e-01	6.342000352066918811e-01
