1.661290116763284823e+04	5.291686151417649597e+01	5.510713607373293144e+01
3.587344468546700955e+04	7.586356757951121210e+01	8.878006097825971210e+01
4.479006805859436281e+04	3.293467520275925153e+01	4.389365012490113571e+01
4.043685857743296947e+04	2.936204421440021051e+01	1.116097486004093753e+02
1.328601238818012644e+04	5.142421218175072539e+01	2.310712283373828413e+01
1.360349131997625773e+04	6.781009935252622256e+01	9.675984923468332966e+01
1.355595834220968754e+04	5.716800791739503751e+01	2.590433104880822412e+01
1.369466280584249580e+04	6.866201964021560400e+01	6.355265977646922693e+01
1.323659339251808888e+04	5.493143981488625371e+01	2.504568654689684948e+01
3.434774397904294165e+04	4.094243232997560256e+01	6.949405801823425577e+01
1.341294125907610032e+04	6.646151821221165790e+01	3.910655832505032237e+01
3.752233778161929513e+04	4.559373738069152182e+01	4.269712457160309782e+01
1.452203570675887204e+04	6.445503368247359788e+01	2.486727802898954565e+01
2.205526095688088753e+04	4.424630908069546109e+01	6.493871152459036011e+01
1.504166895282822952e+04	7.401004259958584441e+01	1.977727066583923943e+01
5.260318674615331111e+04	4.311048795209791251e+01	6.683575405630924138e+01
3.824962938827627659e+04	8.911469112189197972e+01	1.497808502659929104e+02
1.814158439251524396e+04	5.582529892072602706e+01	3.185283183466957269e+01
3.971092395726535324e+04	4.678438969104485068e+01	7.760864707691850128e+01
4.662148626384009549e+04	5.651021010182336113e+01	1.085166265843791251e+02
1.605746948746958333e+04	5.772153194021572631e+01	2.525525914195503319e+01
2.563166281560809148e+04	4.669748585353068648e+01	2.875051539512355347e+01
3.471890399986891134e+04	3.698867502224358361e+01	5.555411173930080082e+01
1.510749853667567913e+04	6.400702551176337352e+01	5.974662398083001591e+01
1.554720118037997963e+04	5.904780745760036353e+01	3.587294065270604193e+01
4.771962104379292578e+04	4.708125795055417484e+01	4.779139123804513645e+01
1.523063291894392387e+04	6.753569792959926588e+01	6.610425074534768441e+01
3.677607205103184970e+04	6.147394464467782171e+01	5.881874773014229874e+01
3.395238130413296312e+04	3.638708713161813080e+01	6.157553526266318755e+01
6.176860248241000227e+04	4.186949848912723127e+01	3.765260859925484027e+01
3.550904296736748074e+04	1.213372305704802869e+02	4.218987734361436992e+01
3.094722474148651963e+04	3.573555625423313842e+01	9.991224333072824493e+01
4.466065147987483942e+04	7.607611099951229505e+01	6.425548756960704111e+01
3.997175380651112209e+04	2.533522386753184463e+01	1.529553480864486801e+02
5.202078770752662967e+04	5.674012669876625381e+01	4.711357050036239258e+01
2.191405415949842063e+04	4.515200985174881509e+01	2.620828499623259944e+01
2.382381441628047105e+04	2.622345252072195976e+01	5.290495940303448918e+01
3.520611406645759416e+04	3.583134521997573074e+01	4.023125760560017028e+01
3.605734293945441459e+04	5.273726923111066611e+01	1.528778492371159814e+02
3.840289791430704645e+04	5.960726900500280578e+01	6.829711777814617335e+01
3.940321421215021110e+04	5.464729588361335999e+01	8.804292215841397251e+01
2.518063821149067371e+04	3.292782195290695313e+01	9.918780389867508518e+01
1.354163957266624311e+04	5.795320741648076535e+01	2.473956468411972054e+01
1.543547372177844045e+04	6.009247588640802462e+01	5.543337501628742103e+01
4.576287741653715057e+04	3.015468648522807982e+01	2.669045158686994768e+01
4.997365657061894308e+04	5.783431762193823289e+01	4.935072218790993759e+01
4.721726687415831111e+04	6.809246739335468135e+01	9.711967786357591592e+01
1.375331779494263537e+04	1.894749308487170225e+01	1.108966104818557596e+02
4.477253277138129488e+04	6.005929478005303679e+01	1.052499202195708250e+02
3.691823891067114164e+04	3.492873118873836091e+01	6.608075406619960290e+01
2.362707290446490879e+04	4.702393059836445133e+01	4.958631308673886906e+01
3.718367660478031030e+04	4.596267041102584727e+01	4.483712611878556942e+01
3.497714014855485584e+04	4.737172718557197726e+01	4.339700878091384340e+01
5.342479038311244221e+04	5.124152729295524722e+01	3.918382354625129693e+01
1.498283516303037140e+04	8.049138374071675628e+01	2.402091375239564286e+01
3.689290407975525886e+04	2.719343084162712643e+01	1.771037851870779605e+02
1.313686419022924201e+04	3.570809422106552944e+01	3.580729484553565101e+01
2.355656517915007862e+04	3.299425630791640884e+01	9.955984269441135837e+01
5.108191790273095830e+04	3.192450420394868971e+01	2.807328087763282554e+01
1.518244090421194596e+04	2.493058916269211878e+01	8.407907537973480316e+01
3.614899926581752516e+04	3.465640833720061664e+01	2.965782046738811317e+01
