-1.464704977579194267e-01	-1.386340003984186886e+00	-9.476636745419485530e-01	-6.742880065436074322e-01
-1.628029298025370775e-01	-1.288824284828615552e+00	-9.263187187389220201e-01	-7.994189211334277179e-01
-1.393044949459966431e-01	-9.794886364851256300e-01	2.339629148644683243e-01	-7.618431042921232077e-01
-1.734027266592088057e-01	-1.189561139070562712e+00	-8.953462091795787448e-01	-9.416358268813156407e-01
-2.130977538116749503e-01	-8.645639216210305733e-01	-1.966874464784702514e-01	-1.223297175969429329e+00
-2.115679804609492398e-01	-6.753478252466149634e-01	3.087099705535995553e-01	-8.127561923248485254e-01
-1.460221075356668563e-01	-5.231902799523581171e-01	6.880287152071763446e-01	-3.448494992055636255e-01
-1.388334122870600040e-01	-4.953263639455726119e-01	-2.658982404152255841e-01	-1.359880096718004472e+00
-7.210291711948788040e-02	-1.261614511673574857e+00	-8.133781670324319313e-01	-8.888136112648252762e-01
-9.535801548348682433e-02	-1.129364450318116608e+00	-3.870507916581553687e-01	-1.122371880107547959e+00
-1.050046027896927581e-01	-1.032996448598789474e+00	-3.450866216474810511e-01	-1.198598857757788849e+00
-9.145872657854473009e-02	-8.211319456799449634e-01	3.374412807505435263e-01	-6.993485909779649790e-01
-1.149609902432419811e-01	-7.066062379813859984e-01	-5.694238033739507099e-01	-1.385480551144530281e+00
-9.078277304712289997e-02	-5.129687598018407568e-01	4.989622712311096442e-01	-5.684754846747016588e-01
1.308034766725362230e-01	-1.122687848439543501e+00	4.020798320809543247e-01	-2.697601086759263134e-01
5.789707781771354783e-02	-1.134176269886144617e+00	1.829778706594181181e-01	-6.397096821197250094e-01
1.173960096894611921e-01	-1.007501763101824155e+00	4.489772371484128666e-01	-2.904126284777743261e-01
8.652108754553905837e-03	-8.828752139055543458e-01	-7.375678809855021889e-01	-1.282253557434899660e+00
1.331901240022936340e-03	-7.626678420961008342e-01	-6.787980253448007151e-01	-1.364174073859899528e+00
-3.895937903857039919e-02	-6.511179464182871302e-01	2.567134850917798805e-01	-8.961684395577261819e-01
-3.605850006635731575e-02	-5.687920549354287258e-01	1.419590775019049234e-01	-1.091655908684225462e+00
6.789001933742138534e-04	-5.069089984014049088e-01	4.662788945072600666e-01	-5.906954299213862392e-01
2.409134854884800170e-01	-1.278316274997299606e+00	3.509671982493367537e-01	-1.882898729247780845e-01
1.729260319452819994e-01	-1.300713771499977689e+00	-7.238442992799892783e-01	-8.014397492024564196e-01
1.463353915109492920e-01	-1.247318196613168118e+00	-4.692777766831183750e-01	-9.276440871420549295e-01
1.867555388643497849e-01	-1.215039579202457753e+00	-9.504733279606082386e-01	-6.882695842164044953e-01
2.420825896342476413e-01	-1.158669304075683915e+00	3.934400701417531954e-01	-1.907356216409858418e-01
1.703235251755934043e-01	-1.149866322306614563e+00	1.705288439432713077e-01	-6.005748498608188823e-01
1.410477097945521396e-01	-1.061381979884226778e+00	-4.353162737889678668e-01	-1.125254193960139704e+00
1.722519413409302480e-01	-9.237213509411406065e-01	-9.340444069374219671e-01	-1.033269048877518470e+00
1.023230887676639389e-01	-8.301606175593115866e-01	1.207110327491919544e-01	-9.426105067778275393e-01
1.437332971175229734e-01	-6.559375697548806006e-01	5.866446191734133730e-01	-2.415048636353139544e-01
8.306992063826042216e-02	-5.411419653256082096e-01	9.744052977685216388e-02	-1.127674131676726921e+00
2.883458162424820670e-01	-7.820448888823989808e-01	-8.156661864900173198e-01	-1.236951055881295503e+00
2.516781255643696924e-01	-6.959043239382840529e-01	-3.521837424743085032e-01	-1.357844921200276556e+00
2.977838140044203330e-01	-6.400858013528657464e-01	-8.900903602830484429e-01	-1.202865990906034854e+00
2.944509757105417402e-01	-5.203557217904385412e-01	-8.369598153942109375e-01	-1.287134857572339808e+00
2.992168304820323477e-01	-4.148874093403351337e-01	-7.866734550109394375e-01	-1.387531032210162163e+00
3.177420224168536755e-01	-2.693627100665724750e-01	-5.999928900899611506e-01	-1.584388647488096824e+00
4.132918021800044417e-01	-1.305272030361129598e+00	9.823887442873804887e-02	-4.764412010198151859e-01
4.554990032371702968e-01	-1.178904498379609089e+00	-7.596032868238180580e-01	-8.252835868096459748e-01
4.005297520572822512e-01	-1.017363945507453904e+00	-1.958185316453497360e-01	-1.098337795487342783e+00
3.679095207669750844e-01	-7.549681519354385362e-01	2.522788655754255593e-01	-6.952855190516419315e-01
3.647959401486688402e-01	-7.019515321938506469e-01	-8.889388052798290196e-02	-1.244376857833729977e+00
4.368061493465091316e-01	-6.479055721344137986e-01	-6.819846611546861448e-01	-1.387626602361053951e+00
4.331847088502182586e-01	-5.311773214723953807e-01	-6.314106078641693598e-01	-1.436411292883870150e+00
3.569856454539286350e-01	-5.796758391697915958e-01	3.223074487467785798e-01	-6.419725732297477672e-01
3.634866583762721426e-01	-5.123449603812217923e-01	-2.511721147073292526e-03	-1.268501392229657743e+00
4.378518114107918802e-01	-4.279794839509142856e-01	-5.839903014055534136e-01	-1.496180812693606921e+00
3.733184575624519108e-01	-5.114301191137345937e-01	3.394193758105421010e-01	-6.515730265594478210e-01
6.033731491427749560e-01	-1.392289646254441848e+00	3.079647586225616740e-01	2.852613950050187155e-02
5.454220208244753287e-01	-1.238194674484188962e+00	-7.875323470116925295e-02	-7.335784660774085086e-01
5.431475832256270619e-01	-1.206553023958780280e+00	-2.433990790929841663e-01	-8.998057262128276168e-01
5.333302911892335851e-01	-8.100117830480384473e-01	-1.677389905185213137e-01	-1.274500518415201622e+00
5.162171573853949758e-01	-7.781410895439707653e-01	2.144939042616005598e-01	-7.226063084431436634e-01
5.375418324691892957e-01	-7.461334188231680820e-01	4.691786035866724602e-01	-1.436730406326226228e-01
6.836519861029137779e-01	-1.180097823927897638e+00	-7.383722254677067831e-02	-7.742663372793632259e-01
7.686268563428625411e-01	-9.331687591648101243e-01	-8.997886561729910859e-01	-9.610543162700544428e-01
7.742952062257457690e-01	-9.190274532768974991e-01	-1.003401789056070470e+00	-7.788496194371661296e-01
6.632379411815637615e-01	-7.128500023328511181e-01	-1.499669442644166462e-01	-1.368191899039930215e+00
7.546376544402174646e-01	-6.134710422356620674e-01	-7.269555669804577125e-01	-1.458208235878892811e+00
7.706226644911347012e-01	-4.587068157217928377e-01	-9.196154927675934676e-01	-1.199343578059013149e+00
6.514910718486524033e-01	-5.735158227900215566e-01	9.286163328208758838e-02	-1.093925510697289605e+00
7.780850421050835575e-01	-3.581891352093287684e-01	-8.714256070181861658e-01	-1.346241743212311270e+00
6.741218347358539642e-01	-4.903128560752314513e-01	2.873864397211184363e-01	-6.928532935759915690e-01
7.868026365480946804e-01	-2.132209788343546464e-01	-6.866349536314563240e-01	-1.672779476642386243e+00
7.679012519755983313e-01	-1.199365901975744997e+00	-5.181681938905434714e-01	-9.049659780250917107e-01
8.172031041222460601e-01	-1.121217904676562238e+00	-7.563848732103930494e-01	-8.942291368314643218e-01
7.466704631815032078e-01	-1.126857453763846717e+00	1.149369422096857829e-01	-5.274725666614538122e-01
7.501421425509913199e-01	-9.939452372416539561e-01	3.859704571648449045e-01	-3.439615455479544393e-02
8.193667513893451160e-01	-7.282522804626194723e-01	-7.636760045311792311e-01	-1.377121047748964600e+00
7.089472011672875995e-01	-7.650516822781997517e-01	1.136731304136633612e-02	-1.113337276880377535e+00
8.208924614833971178e-01	-4.756843962772368539e-01	-8.041527506252347246e-01	-1.401157389564584799e+00
8.382063623893334370e-01	-3.188011151974057267e-01	-5.996742201366906944e-01	-1.667338669257019790e+00
8.724085747230775345e-01	-1.033513519855953744e+00	-8.654882197923512432e-01	-8.828368337948879763e-01
7.879640536286504071e-01	-1.083208335402538802e+00	-5.895663780610855415e-02	-8.670789473522639845e-01
8.772927961545069486e-01	-8.235476274501203342e-01	-8.923618763351247596e-01	-1.093000403180933278e+00
7.642211222624243350e-01	-9.323654051488359240e-01	1.502505662671869691e-01	-6.672156733017102770e-01
8.700112459088921169e-01	-6.126122153903287293e-01	-7.243273039937999647e-01	-1.473235972503513791e+00
8.321156483300861106e-01	-5.529624298254082193e-01	-4.134135258539659019e-01	-1.623068045574902474e+00
7.914041137895634348e-01	-6.016937605948255996e-01	4.764227666511604009e-01	-4.445266728749829033e-02
8.571303893218131797e-01	-1.194774788614029859e+00	-5.014749490548970901e-01	-9.180581651673089816e-01
8.538825702077910140e-01	-1.239126113653644667e+00	3.554020558535502250e-01	1.665207936185177928e-01
9.195879741457149148e-01	-9.324761187877516067e-01	-8.725148399757672868e-01	-1.005239155363983006e+00
7.998275827459645493e-01	-9.477818092323230248e-01	1.499782649944708113e-01	-6.381637588652008253e-01
7.976202796989235733e-01	-8.439348119448583097e-01	4.232848672976068927e-01	-2.767049094768342724e-02
8.751211892614660925e-01	-5.631074756496838862e-01	-4.107593191957034096e-01	-1.618902326298742755e+00
9.181736321145167468e-01	-5.103920890541335798e-01	-6.725343117704414286e-01	-1.528961355159878854e+00
8.298486744917208391e-01	-1.260980745717838802e+00	-2.200447571127178981e-01	-7.711902565662783759e-01
8.428872660281733209e-01	-1.209625170569665009e+00	-5.423211044940419445e-02	-6.695053735800018391e-01
8.747777088256409872e-01	-1.252109864451625532e+00	3.607131720091664162e-01	2.007422381209970075e-01
9.149030202170113091e-01	-9.865454664515721506e-01	-5.007951813050721679e-01	-1.244983361708455583e+00
8.421555789841714823e-01	-1.061513612020447139e+00	1.363884028420971894e-01	-5.241762652817846257e-01
9.123238613987176837e-01	-8.867257847113442226e-01	-4.971230859014487691e-01	-1.378931956025688077e+00
8.551584542888640561e-01	-5.587559096021537108e-01	9.570658213766321254e-02	-1.044429700518088699e+00
8.738445238622993827e-01	-5.011335025705099255e-01	-5.635048487534214529e-02	-1.351561828452501723e+00
9.780427355270617795e-01	-3.478539871973490571e-01	-5.809008980896612773e-01	-1.613986810253916548e+00
9.935054547013630888e-01	-3.067753310269939471e-01	-8.030144041741689165e-01	-1.423686522578079261e+00
8.720130079579156979e-01	-4.887284256295512663e-01	1.132703715799729949e-01	-1.040653441170741766e+00
1.007868457658140482e+00	-2.243524040208641768e-01	-7.661822598528424955e-01	-1.512045695469086404e+00
