-1.464704977579194267e-01	-1.386340003984186886e+00	-9.476636745419485530e-01	-8.753817419316044512e-01
-1.628029298025370775e-01	-1.288824284828615552e+00	-9.263187187389220201e-01	-8.405637143067262729e-01
-1.393044949459966431e-01	-9.794886364851256300e-01	2.339629148644683243e-01	-6.800847370688425375e-01
-1.734027266592088057e-01	-1.189561139070562712e+00	-8.953462091795787448e-01	-7.944875766233530090e-01
-2.130977538116749503e-01	-8.645639216210305733e-01	-1.966874464784702514e-01	-5.772408668901602979e-01
-2.115679804609492398e-01	-6.753478252466149634e-01	3.087099705535995553e-01	-6.761407796179274010e-01
-1.460221075356668563e-01	-5.231902799523581171e-01	6.880287152071763446e-01	-5.077801525217853218e-01
-1.388334122870600040e-01	-4.953263639455726119e-01	-2.658982404152255841e-01	-4.525128785822853383e-01
-7.210291711948788040e-02	-1.261614511673574857e+00	-8.133781670324319313e-01	-7.405440376716626583e-01
-9.535801548348682433e-02	-1.129364450318116608e+00	-3.870507916581553687e-01	-6.599571763052403117e-01
-1.050046027896927581e-01	-1.032996448598789474e+00	-3.450866216474810511e-01	-6.378208136342780055e-01
-9.145872657854473009e-02	-8.211319456799449634e-01	3.374412807505435263e-01	-7.206338262600179290e-01
-1.149609902432419811e-01	-7.066062379813859984e-01	-5.694238033739507099e-01	-6.258349871419752741e-01
-9.078277304712289997e-02	-5.129687598018407568e-01	4.989622712311096442e-01	-6.470365220604143985e-01
1.308034766725362230e-01	-1.122687848439543501e+00	4.020798320809543247e-01	-5.566614234358632229e-01
5.789707781771354783e-02	-1.134176269886144617e+00	1.829778706594181181e-01	-5.432202253741433839e-01
1.173960096894611921e-01	-1.007501763101824155e+00	4.489772371484128666e-01	-6.005996370784670857e-01
8.652108754553905837e-03	-8.828752139055543458e-01	-7.375678809855021889e-01	-6.258461071867271741e-01
1.331901240022936340e-03	-7.626678420961008342e-01	-6.787980253448007151e-01	-6.394076874731687843e-01
-3.895937903857039919e-02	-6.511179464182871302e-01	2.567134850917798805e-01	-7.182393759961079871e-01
-3.605850006635731575e-02	-5.687920549354287258e-01	1.419590775019049234e-01	-6.627943169689093361e-01
6.789001933742138534e-04	-5.069089984014049088e-01	4.662788945072600666e-01	-7.021177270798331094e-01
2.409134854884800170e-01	-1.278316274997299606e+00	3.509671982493367537e-01	-4.122477933022951069e-01
