0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	-9.476636745419485530e-01
0.000000000000000000e+00	1.162790697674418450e-01	1.000000000000000000e+00	-9.263187187389220201e-01
0.000000000000000000e+00	2.325581395348836899e-01	1.578973905770340580e-01	2.339629148644683243e-01
0.000000000000000000e+00	2.325581395348836899e-01	1.000000000000000000e+00	-8.953462091795787448e-01
0.000000000000000000e+00	5.813953488372092249e-01	5.789573819120763520e-01	-1.966874464784702514e-01
0.000000000000000000e+00	6.976744186046511809e-01	2.631635907951696551e-01	3.087099705535995553e-01
0.000000000000000000e+00	8.139534883720929148e-01	7.935619445093022861e-06	6.880287152071763446e-01
0.000000000000000000e+00	9.999999999999998890e-01	7.894801363582841791e-01	-2.658982404152255841e-01
1.111111111111111188e-01	1.162790697674418450e-01	8.947382797211959060e-01	-8.133781670324319313e-01
1.111111111111111188e-01	2.325581395348836899e-01	5.789488242627446324e-01	-3.870507916581553687e-01
1.111111111111111188e-01	3.488372093023255904e-01	5.789506233115254696e-01	-3.450866216474810511e-01
1.111111111111111188e-01	4.651162790697673799e-01	1.579003093373066435e-01	3.374412807505435263e-01
1.111111111111111188e-01	6.976744186046511809e-01	8.947376558278814507e-01	-5.694238033739507099e-01
1.111111111111111188e-01	9.069767441860464574e-01	1.579012466230510503e-01	4.989622712311096442e-01
2.222222222222222376e-01	1.162790697674418450e-01	6.864677880594194370e-06	4.020798320809543247e-01
2.222222222222222376e-01	1.162790697674418450e-01	1.579012466230510781e-01	1.829778706594181181e-01
2.222222222222222376e-01	2.325581395348836899e-01	7.929454641557309724e-06	4.489772371484128666e-01
2.222222222222222376e-01	4.651162790697673799e-01	8.947304587892931371e-01	-7.375678809855021889e-01
2.222222222222222376e-01	5.813953488372092249e-01	8.947411125025963585e-01	-6.787980253448007151e-01
2.222222222222222376e-01	6.976744186046511809e-01	2.631635907951696551e-01	2.567134850917798805e-01
2.222222222222222376e-01	8.139534883720929148e-01	3.684239490820377383e-01	1.419590775019049234e-01
2.222222222222222376e-01	9.069767441860464574e-01	1.579036537473989532e-01	4.662788945072600666e-01
3.333333333333333148e-01	0.000000000000000000e+00	9.571440793852692419e-06	3.509671982493367537e-01
3.333333333333333148e-01	0.000000000000000000e+00	7.894746421736098529e-01	-7.238442992799892783e-01
3.333333333333333148e-01	4.651162790697673660e-02	5.789474471411654166e-01	-4.692777766831183750e-01
3.333333333333333148e-01	4.651162790697673660e-02	1.000000000000000000e+00	-9.504733279606082386e-01
3.333333333333333148e-01	1.162790697674418450e-01	9.637291398002789666e-06	3.934400701417531954e-01
3.333333333333333148e-01	1.162790697674418450e-01	1.578993396965261420e-01	1.705288439432713077e-01
3.333333333333333148e-01	2.325581395348836899e-01	5.789462546730457237e-01	-4.353162737889678668e-01
3.333333333333333148e-01	3.488372093023255904e-01	1.000000000000000000e+00	-9.340444069374219671e-01
3.333333333333333148e-01	4.651162790697674354e-01	2.631635907951696551e-01	1.207110327491919544e-01
3.333333333333333148e-01	6.976744186046511809e-01	8.574435375240108126e-06	5.866446191734133730e-01
3.333333333333333148e-01	8.139534883720929148e-01	3.684248685497356068e-01	9.744052977685216388e-02
4.444444444444444753e-01	4.651162790697673799e-01	8.947358692170792605e-01	-8.156661864900173198e-01
4.444444444444444753e-01	5.813953488372092249e-01	5.789555867437851111e-01	-3.521837424743085032e-01
