6.029999999999999805e-01 8.960000000000000187e-01
6.069999999999999840e-01 7.039999999999999591e-01
6.149999999999999911e-01 8.319999999999999618e-01
6.209999999999999964e-01 1.536000000000000032e+00
6.270000000000000018e-01 1.343999999999999861e+00
6.310000000000000053e-01 1.759999999999999787e+00
6.390000000000000124e-01 4.799999999999999822e-01
6.450000000000000178e-01 1.151999999999999913e+00
6.550000000000000266e-01 1.471999999999999975e+00
6.610000000000000320e-01 1.919999999999999929e+00
6.670000000000000373e-01 5.330000000000000293e-01
6.690000000000000391e-01 1.024000000000000021e+00
6.790000000000000480e-01 1.407999999999999918e+00
6.850000000000000533e-01 1.568000000000000060e+00
6.879999999999999449e-01 9.070000000000000284e-01
6.929999999999999494e-01 4.480000000000000093e-01
7.019999999999999574e-01 4.480000000000000093e-01
7.059999999999999609e-01 9.919999999999999929e-01
7.099999999999999645e-01 1.504000000000000004e+00
7.189999999999999725e-01 1.759999999999999787e+00
7.289999999999999813e-01 6.400000000000000133e-01
7.299999999999999822e-01 8.319999999999999618e-01
7.399999999999999911e-01 1.279999999999999805e+00
7.459999999999999964e-01 7.039999999999999591e-01
7.500000000000000000e-01 6.999999999999999556e-01
7.580000000000000071e-01 6.720000000000000417e-01
7.624999999999999556e-01 6.999999999999999556e-01
7.700000000000000178e-01 1.120000000000000107e+00
7.740000000000000213e-01 1.215999999999999748e+00
7.780000000000000249e-01 1.695999999999999730e+00
7.820000000000000284e-01 1.919999999999999929e+00
7.900000000000000355e-01 1.983999999999999986e+00
8.000000000000000444e-01 1.199999999999999956e+00
8.060000000000000497e-01 1.471999999999999975e+00
8.125000000000000000e-01 1.100000000000000089e+00
8.139999999999999458e-01 5.120000000000000107e-01
8.219999999999999529e-01 1.759999999999999787e+00
8.299999999999999600e-01 6.400000000000000133e-01
8.375000000000000222e-01 1.699999999999999734e+00
8.429999999999999716e-01 9.599999999999999645e-01
8.459999999999999742e-01 1.439999999999999947e+00
8.529999999999999805e-01 1.389999999999999902e+00
8.599999999999999867e-01 9.000000000000000222e-01
8.687500000000000222e-01 7.500000000000000000e-01
8.699999999999999956e-01 4.000000000000000222e-01
8.780000000000000027e-01 1.088000000000000078e+00
8.860000000000000098e-01 6.079999999999999849e-01
8.874999999999999556e-01 5.000000000000000000e-01
8.980000000000000204e-01 9.599999999999999645e-01
9.050000000000000266e-01 1.870000000000000107e+00
