5.864633984400000190e+04	7.019838867000000391e+03	1.228143300000000160e+01	1.865843810000000076e+02	6.383443847999999889e+03	7.717466797000000042e+03	-1.288540999999995051e+00
6.181598828099999810e+04	7.061575684000000365e+03	2.585025200000000112e+01	1.777715300000000127e+02	5.283242675999999847e+03	6.813005371000000196e+03	-9.116911000000001764e+00
6.371788671900000190e+04	6.615978027000000111e+03	2.008896800000000127e+01	1.862153169999999989e+02	5.411763184000000365e+03	8.181580077999999958e+03	-1.628507199999999955e+01
6.385769921900000190e+04	7.341087402000000111e+03	2.025611900000000176e+01	1.731802830000000029e+02	6.858443847999999889e+03	7.249782226999999693e+03	2.852202799999999172e+01
6.497505078099999810e+04	7.053327637000000323e+03	1.957190900000000156e+01	1.707242579999999919e+02	5.707619628999999804e+03	5.719245117000000391e+03	3.253618199999999661e+01
6.511244921900000190e+04	6.959323730000000069e+03	1.389198299999999975e+01	1.726029049999999927e+02	6.331268065999999635e+03	7.219312987999999677e+03	-1.401016200000000111e+01
6.541598437500000000e+04	7.055822753999999804e+03	2.318025199999999941e+01	1.746700439999999901e+02	5.437116210999999566e+03	5.816220215000000280e+03	-4.846563000000003285e+00
6.749660937500000000e+04	6.966066894999999931e+03	2.680971299999999857e+01	1.688036189999999976e+02	6.102764159999999720e+03	6.817810547000000042e+03	8.185400999999998817e+00
6.753967968800000381e+04	7.741390625000000000e+03	1.656533999999999907e+01	1.917223820000000103e+02	4.519815918000000238e+03	5.915975097999999889e+03	3.249486899999999423e+01
6.795664062500000000e+04	7.259704590000000280e+03	1.157559999999999967e+01	1.745647580000000119e+02	6.548847168000000238e+03	6.743059570000000349e+03	8.203282000000001517e+00
6.803704687500000000e+04	6.812363280999999915e+03	1.282089000000000034e+01	1.865697330000000136e+02	6.706532226999999693e+03	5.459544434000000365e+03	-2.011208999999993807e+00
6.815806250000000000e+04	7.262439940999999635e+03	2.042559800000000081e+01	1.874543299999999988e+02	6.398859862999999677e+03	6.432603516000000127e+03	1.019673099999999977e+01
6.830610156199999619e+04	7.067348144999999931e+03	3.021614600000000195e+01	1.785296480000000088e+02	5.048127440999999635e+03	6.672866699000000153e+03	-3.945674100000000095e+01
6.913063281199999619e+04	7.174295409999999720e+03	2.464813400000000243e+01	1.672975309999999922e+02	5.994787597999999889e+03	8.896632811999999831e+03	-1.793918399999999025e+01
6.959432031199999619e+04	7.458216309000000365e+03	1.972335400000000050e+01	1.702687229999999943e+02	5.131467773000000307e+03	7.264889648000000307e+03	6.062342000000001008e+00
6.969667968800000381e+04	6.764409179999999651e+03	1.865533399999999986e+01	1.858464659999999924e+02	6.951772460999999566e+03	8.229513671999999133e+03	-2.295667600000000874e+01
7.011521875000000000e+04	7.018819824000000153e+03	1.423583999999999961e+01	1.882420810000000131e+02	7.218037108999999873e+03	7.077034668000000238e+03	9.526336000000000581e+00
7.039078125000000000e+04	6.797541503999999804e+03	2.373335499999999954e+01	1.762458039999999926e+02	6.515145507999999609e+03	6.785213867000000391e+03	1.500602200000000153e+01
7.073705468800000381e+04	6.664964844000000085e+03	1.568933200000000028e+01	1.864700929999999914e+02	4.730891112999999677e+03	7.859082519999999931e+03	-1.090901699999999863e+01
7.082527343800000381e+04	7.297423340000000280e+03	2.099769200000000069e+01	1.876685490000000129e+02	7.403661621000000196e+03	8.157588867000000391e+03	6.381219000000001529e+00
