-1.539269573747723774e+00	-1.219640248453009779e+00	1.413437945761034209e+00	-1.026060976769285427e+00	1.159910722957284257e+00
-1.423668838237377665e+00	-1.051514066898483479e+00	8.086337732917360244e-01	4.659086356226706770e-03	8.868366348044918190e-01
-1.379070213558294400e+00	-7.776399259247295248e-01	-5.442114297579477844e-01	1.668419270111549668e+00	9.596462827293219533e-01
-1.347673267629621474e+00	-5.280263693477190712e-01	-9.358342016430137855e-01	4.312708494123212305e-02	1.049153838939415495e+00
-1.155277485748533284e+00	-4.354030226993910180e-01	4.742891440681191728e-01	1.272161312306885117e+00	-1.555547858931994980e-02
-1.112505108249419949e+00	3.534741829947476432e-01	-5.056285869418856160e-01	-5.987605678222055472e-01	1.908852869607055580e-01
-9.299116933027390397e-01	8.484929244271530724e-01	-1.135657670550406451e+00	-6.969246853974998546e-01	5.581528024511230868e-01
-8.187959601385753627e-01	-2.683256273092641253e-01	1.455358665940588825e+00	1.114763446793969326e+00	1.306425320231276166e-01
-6.724522058865274321e-01	-1.359238435721220883e-01	5.608503250059869716e-01	-5.250052486784368977e-01	-7.624199737247043807e-01
-5.466319227351900123e-01	1.620379545523833675e+00	-6.627583075830720816e-01	7.014596364940766104e-01	-4.839625002294014461e-02
-5.295071360955180273e-01	1.075338416359644000e+00	3.320664195421606235e-02	-1.571298048391215785e+00	-1.177580056191793512e+00
-4.761107327630547115e-01	5.962203501570555453e-01	1.331889492860436119e+00	9.796644792230273513e-01	-8.410583876485376864e-01
-2.888339654652068988e-01	7.349745246174003155e-01	-1.483338090132195752e+00	-3.102991042018476420e-01	2.994374952875339946e-01
-2.068904052621755862e-01	-1.495775257219384757e+00	-9.364717424934735357e-01	-1.855031470354485262e-02	9.565362671963482111e-01
-1.766334832682467382e-01	-7.234146451706346959e-01	5.258343788606362201e-01	1.678418175966893688e+00	-4.284275791111619713e-01
1.414697715494682706e-01	1.289758330799499753e+00	9.767982121154344943e-01	-1.423306711094631360e+00	1.574923105613105223e+00
2.748877616184238759e-01	2.881786641752698622e-02	-3.659462230760516382e-02	2.707414962281279869e-01	5.460686364126985382e-01
3.343413527829302012e-01	-1.123159578814935777e+00	-1.577762263379993257e+00	-9.666103384640021279e-01	1.457640204947946994e-01
3.983586599998546474e-01	-6.859285579183796444e-02	3.073668444652901677e-01	-8.884498595156083978e-01	-1.109515891391758435e+00
4.045897973783571522e-01	5.646641386571930044e-01	9.777221967563315408e-01	1.080219270389935815e+00	1.364425821225391466e+00
6.288773727615873943e-01	1.303085819641125465e-01	-7.100217323478256147e-03	1.418773323673791609e+00	-9.133565526953243419e-01
6.955607207353379229e-01	-1.341052006123671925e+00	-1.642962355852307210e+00	1.376511615212038242e+00	-1.591737917845797989e-01
8.305419616350487866e-01	1.355978634268838690e+00	1.206907684545318826e+00	4.307822135639218786e-01	-7.406525711435668624e-01
8.520830823558840361e-01	-3.338044391591016846e-01	1.044369367224366352e+00	-1.317975401123085977e+00	-1.099982380665047721e+00
9.987815701345896802e-01	-1.359141436081495513e+00	-1.481945350458887090e+00	9.166736986304948598e-01	3.774377958248539278e-01
1.100118563194240506e+00	1.231754804350996046e+00	-5.788820774438274697e-01	-1.162325321381916243e+00	-2.808304754118837177e-01
1.192309697691273263e+00	4.907388520701733148e-01	-2.556936210529606734e-01	-6.319410783405958743e-01	1.559796706462999449e-01
1.276836776342685553e+00	4.346717697372460831e-01	1.954250136084689227e-01	2.607010514804212198e-01	-1.769035355966701806e+00
1.483100595836581492e+00	1.421189362587614191e+00	-1.046648688076056155e+00	-3.379574709991508413e-02	1.015203410895860081e+00
1.554244568622666245e+00	-7.937947307503856464e-01	-1.144048622960294859e+00	3.609409802487691943e-01	-6.412374022395701811e-02
-1.651725215663647939e+00	-1.407511588680774972e+00	1.322624310117561208e+00	-6.898638515402449878e-01	-1.287457720382517046e+00
-3.474501978403636282e-01	-1.593935915004966342e+00	1.113617332149373917e-01	-1.085322378659928422e+00	2.570934794333722406e-01
-1.647182660114287156e+00	-6.603498264782746430e-02	-1.815334229505871866e+00	1.058707759183407093e+00	-2.062815411273498434e+00
5.291357652112653742e-01	-2.934486838388425944e-01	1.005825306287294607e+00	-1.607248526423369794e+00	-8.821307658473059865e-01
5.784662101094083519e-01	-7.777536167887051377e-01	2.584476826869198107e-01	6.981387470013409313e-01	-2.109407159706362389e+00
1.597356280162351982e+00	-1.513622510551436040e+00	-2.966892712675653909e-01	-1.589483053349773689e+00	-2.858138958105377880e-01
1.802541464935719095e-01	1.630769276543465818e+00	-1.165758108047234121e+00	-5.294512006127273240e-01	1.018198187270765054e+00
1.555390585522189895e+00	1.276588358297886971e+00	1.635315459764919988e+00	-3.604354810478369031e-01	2.713581501217545155e-01
9.212404779636932384e-01	7.710807306774721814e-01	6.101095929871124257e-01	1.718663730911625720e+00	7.148345847127111075e-01
-1.278355652394909558e+00	1.452314700376859946e+00	9.975456852613686642e-01	-2.041848410006201139e-02	2.405244711590539541e+00
