-9.347022452731096331e-01 1.611522372014008164e-01 -8.693559155770989033e-01 2.659441547417749074e-01 4.148729158568474906e-01
-8.891278677988169177e-01 -2.638041824170966887e-02 4.998227072541361338e-02 8.145178840119038366e-01 6.252353463465165628e-02
-8.643464799290435652e-01 -7.543916930600003123e-01 6.980693687827561611e-01 -5.522476799787561230e-01 7.945854024545052630e-01
-7.461112212762061047e-01 -3.736437486700484589e-01 -6.773529480474290709e-01 9.568833116802166749e-01 1.408520483844369897e-01
-7.256304808031718290e-01 1.562208696263066576e-01 2.168092226123841115e-01 -4.789432801346967805e-01 3.133087080512727551e-01
-6.213344021979327891e-01 -6.943478869681608545e-01 3.124798098220120668e-01 4.908088652118616224e-01 7.397272701606961709e-01
-5.670801157714413510e-01 7.232273011157351883e-01 2.251363490965110348e-01 6.869576186311947552e-01 -7.223409545848791247e-02
-4.470847999278827478e-01 1.094309236680200970e-01 8.851331761448015811e-01 1.255203766384043185e-01 6.628997474999509532e-02
-4.311180291183758229e-01 -5.210512596655376694e-01 -6.185479801779655284e-01 -2.446282805274746508e-02 -2.565536135188726252e-01
-3.675129154700633727e-01 -8.201421518154962120e-01 -1.954604277200040485e-01 9.429445408780889881e-01 2.958294676094136433e-01
-2.919565489024655847e-01 -1.103639306666284181e-01 -7.965858600249564603e-03 -9.520244175934844399e-01 -1.267302295147070268e-01
-2.344841195090522357e-01 7.138083379689149632e-01 -2.659001378706880026e-01 -3.956184566852436468e-01 -7.185915251512161595e-01
-1.758586048057111384e-01 -7.904985811943618934e-01 -1.584002422899326579e-01 -9.690924417611546104e-02 5.166977937485229821e-01
-1.240978523677106482e-01 2.909593146148544696e-01 -7.052170456800019860e-01 5.895840974477597474e-01 -4.482600256237034841e-02
4.189792304218709074e-02 -2.802911283942726151e-01 4.060561795219461700e-01 1.135578962661099034e-01 -6.874494648810836051e-01
6.871945733508899590e-02 -2.239626225404763860e-01 5.207399558081799995e-01 -8.281130550709854266e-01 -2.776734079875672334e-01
9.498451997880763553e-02 -9.170113023264891972e-01 9.570344094556415548e-01 5.418531989481072397e-01 -2.676552977282812273e-01
1.309760312123272596e-01 4.393690657199545990e-01 -7.811801370715926174e-01 -5.574977370078627592e-01 -1.558674528960447558e-01
2.261619064772196763e-01 3.265734803615122361e-01 -9.289206813080728153e-01 -2.192978492465615936e-01 -4.227508929604368859e-01
2.413838061103196209e-01 8.694743453563934521e-01 -4.579717088259415148e-01 -8.308477900626261015e-01 1.394442709232545097e-01
3.578220247775661944e-01 -4.358198234585707320e-01 -3.201763196308656800e-01 -8.854815294029011463e-01 5.193818260442640833e-01
4.364217679236074288e-01 -1.368256226004783693e-01 -9.351048089283278131e-01 4.253852759573972797e-01 4.411597874778773187e-01
4.414827248160569928e-01 7.024691185617127909e-01 5.531361483673933321e-01 -2.052327333588518377e-01 1.154463597008786868e-01
5.875023727733504897e-01 6.026132581859652282e-01 -1.211173391033257829e-01 -3.386600036229485688e-01 6.539890015643246013e-02
6.609696948648638992e-01 -8.657438465116016335e-01 5.463097162648626881e-01 1.108754371113367387e-01 -2.720648807556790283e-01
7.206640952815891454e-01 9.842157619874921659e-01 -5.291340317468701260e-01 8.083852833616300693e-01 1.499028200966056046e-01
8.215565097443401354e-01 -5.816159684619244263e-01 -5.397188439813750405e-01 3.460647836267189970e-01 -4.785540335167153825e-01
8.232158892440591957e-01 7.773482293374257557e-01 6.340969925112007743e-01 -6.900877225577066731e-01 -1.750767912750348376e-01
8.418442401489251159e-01 4.717130501472736048e-01 8.983683776452502379e-01 1.745908377396907518e-01 2.554170615001453148e-01
9.513900699419662876e-01 -5.545558014341467334e-02 1.958954674976780552e-01 -5.152480801737104876e-01 -2.320994850273920829e-01
-9.999858098634859527e-01 -8.843511785989207619e-01 8.219377553910515166e-01 -4.483368179815485077e-01 -5.891336337137867973e-01
-1.971416081503239992e-01 -9.999709913408799666e-01 7.905638473960259482e-02 -6.861383516857708642e-01 9.500364201493269323e-02
-9.971896477550904470e-01 -5.237137722081269819e-02 -1.102608569588226617e+00 6.031337719948897114e-01 -9.325674405210303552e-01
3.424393453464795734e-01 -1.934126783487387924e-01 6.276412562882298651e-01 -9.999888060493967723e-01 -4.095997480852676120e-01
3.728046142607774893e-01 -4.937771573936817759e-01 1.692659015123645083e-01 3.863123906793167195e-01 -9.532046015604940248e-01
9.999806114598244200e-01 -9.501608567587740417e-01 -1.712060234995911034e-01 -9.893058735693401884e-01 -1.454695599848921939e-01
1.276858762972452044e-01 9.999815778666707455e-01 -7.042160090869219458e-01 -3.518756929832779767e-01 4.321242900233925877e-01
9.741487016614231997e-01 7.803196257396908253e-01 1.013714859934818691e+00 -2.502412747665487824e-01 1.013219776875089045e-01
5.837987141880773834e-01 4.668052985189731774e-01 3.849442250330588067e-01 9.999858601197567642e-01 2.977536400675632744e-01
-7.701588294565850923e-01 8.893045804696241285e-01 6.225632687952595834e-01 -4.577846055287539823e-02 1.046497080365488053e+00
