-1.295000428753879662e+00	6.929822831356211577e-01	-1.076931392932547027e+00	9.221127058687690614e-02	8.339467957863108127e-01	3.421830138865231685e-01	-6.168872795068178760e-01
-1.187281813132613051e+00	-1.053030456477045407e+00	-2.118569638802121971e-02	5.686110134095014902e-03	-1.199128970482213896e+00	7.540387027658965735e-01	-6.913529090623119489e-01
-1.141931401634904475e+00	1.795881362956066596e+00	2.057408408990636095e-01	1.352540495971594980e+00	-1.393343475496043649e+00	-1.142568667200776877e+00	1.265137996946142263e+00
-1.018704070432501219e+00	8.380126291065401745e-01	-1.157833464665701806e+00	1.232853618268848317e+00	1.806811366059540014e-01	3.282395987330253284e-01	3.533942357894892528e-01
-8.384738216433624824e-01	-3.365445418075828088e-01	3.306481759194107584e-01	9.539148844553094753e-01	-6.832614598270922990e-01	-1.100136306646438467e+00	7.133393024894215673e-01
-7.610372602383329577e-01	5.643381792966523092e-01	-7.123273558544775952e-01	3.602488844754030417e-01	1.297056221081619887e+00	1.081055398032099601e+00	-2.242280661137300013e-01
-7.261766351968554911e-01	4.414879881947981338e-02	1.221713085354442674e+00	-1.500208674946491572e+00	1.255395075879279343e+00	1.001823649760586576e+00	5.730259457256480227e-01
-5.877775456809247734e-01	2.127303181657766995e+00	1.365098273747832325e+00	-7.061768043627171254e-01	6.319467179528404088e-01	3.021338345389932845e-01	-2.053818581184935904e-02
-4.596223938109529894e-01	4.136384704396788847e-01	-1.605494608446624560e-01	-1.550286821055907316e+00	-7.021595218795267934e-01	-4.237226785159172171e-01	-1.856324277765988018e-01
-4.498983539407960808e-01	-8.634332685364985993e-01	1.129380056866123416e+00	-1.815086739757655609e-01	-1.425721351890719246e+00	-6.782717077985593868e-01	-1.034100112703073782e+00
-4.303909812744448615e-01	6.472652428720432338e-01	-1.487063056027212005e+00	-1.380345301887804466e+00	-7.515045868548904384e-02	1.231478988216244963e-01	-5.302250479747278034e-01
