0.000000000000000000e+00	0.000000000000000000e+00	3.684246428762505965e-01
0.000000000000000000e+00	7.317073170731706877e-02	1.578975791893191538e-01
0.000000000000000000e+00	7.317073170731706877e-02	8.947363292532712897e-01
0.000000000000000000e+00	1.951219512195122019e-01	3.684249642140760561e-01
0.000000000000000000e+00	1.951219512195122019e-01	7.894739169452736904e-01
0.000000000000000000e+00	6.829268292682927344e-01	1.578995238350007768e-01
0.000000000000000000e+00	8.048780487804878536e-01	5.889809055317773989e-06
1.111111111111111188e-01	6.829268292682927344e-01	5.684554063467572860e-06
1.111111111111111188e-01	6.829268292682927344e-01	3.684138311918299102e-01
1.111111111111111188e-01	1.000000000000000000e+00	0.000000000000000000e+00
3.333333333333333148e-01	1.951219512195122574e-01	2.631620833556256867e-01
3.333333333333333148e-01	3.170731707317073766e-01	8.947398056643995901e-01
3.333333333333333148e-01	8.048780487804878536e-01	5.789508283372348796e-01
3.333333333333333148e-01	9.024390243902440378e-01	3.684272284017255372e-01
3.333333333333333148e-01	1.000000000000000000e+00	9.829538704653195680e-07
4.444444444444444753e-01	7.317073170731706877e-02	3.684250580705876743e-01
4.444444444444444753e-01	4.390243902439024404e-01	5.089015911022287675e-06
4.444444444444444753e-01	4.390243902439024404e-01	8.947356538649178237e-01
4.444444444444444753e-01	6.829268292682927344e-01	7.894855273413861063e-01
4.444444444444444753e-01	8.048780487804878536e-01	7.894760020791992128e-01
4.444444444444444753e-01	1.000000000000000000e+00	2.801032040401774115e-06
5.555555555555555802e-01	1.951219512195122019e-01	3.684236245085451555e-01
5.555555555555555802e-01	6.829268292682927344e-01	2.631620833556256867e-01
5.555555555555555802e-01	6.829268292682927344e-01	3.684246428762505965e-01
6.666666666666666297e-01	1.951219512195122574e-01	2.631620833556256867e-01
7.777777777777777901e-01	3.170731707317073766e-01	2.631620833556256867e-01
8.333333333333333703e-01	1.951219512195122019e-01	4.527084912643586367e-06
8.333333333333333703e-01	1.951219512195122019e-01	7.894737234895989886e-01
8.333333333333333703e-01	9.024390243902440378e-01	1.579022643694917016e-01
8.888888888888889506e-01	7.317073170731706877e-02	9.999999999999998890e-01
8.888888888888889506e-01	4.390243902439024404e-01	9.999999999999998890e-01
8.888888888888889506e-01	5.609756097560975041e-01	5.789497619175000276e-01
9.444444444444444198e-01	7.317073170731706877e-02	9.999999999999998890e-01
9.444444444444444198e-01	4.390243902439024404e-01	5.789490797830174618e-01
9.444444444444444198e-01	1.000000000000000000e+00	6.882743726732698519e-06
1.000000000000000000e+00	1.951219512195122574e-01	2.631620833556256867e-01
1.000000000000000000e+00	4.390243902439024404e-01	4.657154551064579540e-06
1.000000000000000000e+00	6.829268292682927344e-01	1.579050369121102748e-01
1.000000000000000000e+00	6.829268292682927344e-01	9.999999999999998890e-01
1.000000000000000000e+00	9.024390243902440378e-01	1.578995238350008878e-01
