-3.736330398317682655e-01	1.807913406162683589e+00
-3.577258788929554845e-01	3.711314581406749968e-01
1.692986461119632802e+00	-1.264873833379447587e+00
1.400523701435233193e+00	3.544560390906169034e-01
-1.077688913264536863e+00	1.622742593353992069e+00
-2.383625255965702849e-01	-7.639552871459943661e-01
5.094055201245936138e-01	-1.142820275696691867e+00
-1.560291122696179367e-01	1.091390683489011915e+00
2.403472731925691275e-01	-3.661674879308493558e-01
-1.671295026820434515e+00	1.705815748396768194e+00
-1.216231288684789802e-01	2.258755309578035775e-01
6.778178848472843354e-01	8.358593987673116343e-01
1.450915606529583624e+00	-1.755444647203152353e-01
-2.702020794602179588e-01	9.201527302586502977e-01
1.978018601415618249e+00	4.060321440619993338e-01
3.753142856080772805e-01	7.350164095111552665e-02
1.491132015640987740e+00	1.427670356405008334e-01
2.387141336614362064e-01	1.474023954229579436e+00
-1.469688342304467987e+00	5.410797366416056908e-01
1.407419947388523773e-01	-6.595644695183107142e-01
-9.944073949213418917e-01	-1.468802380178805267e+00
1.002744588800480896e+00	-5.329819818675740617e-01
4.095072043062140121e-01	1.983614677489579647e-01
1.665371695979103450e-01	1.928010282245587459e-02
-5.472213351963725603e-03	1.435718034806368726e+00
-1.687108451911180085e+00	-8.504306562971339911e-01
-1.448722369133695231e+00	1.040723050997111598e-01
2.842603404796320565e-01	-8.523423820609726809e-01
2.121420273403733792e-01	-1.060869662104513833e-01
1.393504593928434065e-01	-1.543223800798497747e-01
-7.910882120791458139e-01	1.355013143551521693e-01
-2.022864789910996386e+00	1.532741650220964313e+00
-4.600970070599530448e-01	-1.130760286963149674e+00
2.869656416405207411e-01	4.666414419739300934e-01
1.193126928267658760e-01	1.274986339556205328e+00
4.511842811031858691e-01	-3.759588647674649287e-01
9.083243973895158696e-01	5.509915596247914049e-01
-9.786635524628518601e-01	-6.842858672455490732e-01
3.149186491279574729e-01	-7.842165704179454230e-04
-1.234976591889260567e+00	1.744931496753237221e+00
-3.804237158808352337e-01	-3.265332587147163901e-01
-9.208538799019956589e-02	-4.538602555708313169e-01
7.174465339976896505e-01	9.116458804789481229e-01
-7.270028633983720567e-01	7.201902060215328305e-01
3.288484048121474990e-01	7.305136920187664806e-01
2.808113620709180136e+00	1.871834444366962669e-01
7.980123617808098091e-01	-8.248998268176023219e-01
-8.853627567432733603e-01	1.850809581208104626e-01
5.273264835345201629e-01	1.174618006188206998e+00
6.504739982538105814e-01	-1.164016873174166689e+00
-5.687044864492314389e-01	4.278321806856190679e-01
-2.921658246973102835e-01	-9.187305723466594465e-01
7.158853025719809360e-02	-2.470703838268978880e-01
-1.037565333320557281e-01	-4.652227685883714159e-01
-1.187833441505520948e+00	-3.942008845170641429e-02
