-1.646299060180575369e+00	-3.077649635473990730e-01	-1.548912453531989142e+00	-3.398761217918844224e-01	1.365820762182040182e+00
-1.596463910359539717e+00	-1.160554158829781857e+00	1.318598116091923345e+00	-2.314610599844263705e-01	8.607516752939858851e-01
-1.577940925795650706e+00	2.458348640569717539e-02	-1.753294892840630281e-01	-8.911169130261241689e-01	-8.413437181171432577e-01
-1.569029708072759544e+00	-1.562866320075522397e+00	-1.614667029763037664e+00	-1.589416624100047581e+00	-6.267869634278251667e-02
-1.545273992754975678e+00	-9.657271530103007651e-01	6.855229159798624794e-01	-9.216852226273767323e-01	-6.814269540302390071e-01
-1.517598796931519445e+00	1.173030637613141636e+00	1.458640497509345879e+00	-1.812818052623906828e-01	4.167367547190756194e-01
-1.448476297740629803e+00	-3.010703560709636073e-01	8.315771628792871795e-01	1.516659952318621107e-01	4.269044609419176406e-01
-1.443299149670107751e+00	-1.250166017479699354e+00	6.172337940593008998e-01	9.577201326834976491e-01	1.874887137203732790e+00
-1.353840482174028859e+00	6.257813373867246454e-02	7.437692924735836986e-01	1.018227731392848501e+00	-7.240324169952907507e-01
-1.318752433293073345e+00	1.163951068373786590e+00	-1.157876232586092735e+00	-8.373899562991153900e-01	1.770324936270283089e+00
-1.265186188434062275e+00	-1.208546938891090106e+00	-1.017803448442457626e+00	1.536220282402591453e+00	8.213938459140575077e-01
-1.222098999386132645e+00	-7.420050561633094732e-01	1.365771705274641423e+00	2.787689947634840529e-02	7.442540004359853301e-01
-1.206915208889223878e+00	1.441284637016961634e+00	-5.492758509145851953e-01	1.052738485108008042e-02	-8.173853129361203784e-01
-1.149843448990553130e+00	-3.317399018705054492e-01	-1.018685135960734289e+00	-3.444751541891907243e-01	-6.728034023225150095e-01
-1.141006058612797247e+00	2.530842253518319485e-01	5.768115923386277905e-02	-5.483532931225701956e-01	2.778062944162466019e-01
-1.137106305120728411e+00	-4.590028106928652485e-01	5.453421620994525210e-01	1.528803765534683945e-01	1.779594735342875378e+00
-1.105127079002621970e+00	-7.515109984088610418e-01	-3.681513313358327766e-01	1.285243736454997343e+00	-1.326463558040389124e-01
-1.060902692646660928e+00	1.545671361296264035e+00	-1.277925399473108237e-01	9.095061330817838519e-01	-6.395090815146243779e-01
-1.055936085051376594e+00	-1.510283379380310542e+00	-4.886977257729909208e-01	7.757563184295270808e-01	-1.709874715437486037e+00
-1.040613310507502609e+00	-1.412299584245890971e+00	3.109848806929894072e-01	-1.231057195204910748e+00	2.071073367693531120e-01
-9.550484546213822146e-01	-7.239929613630401439e-01	-3.785685406584040624e-01	-1.682417708285847358e+00	-1.877207426734379236e+00
-9.450045464786080984e-01	1.537918158858042172e+00	1.556834603307280407e+00	6.764978664083503013e-01	2.486166177295139890e-01
-8.451675597187420230e-01	1.092468067472302407e+00	6.984427076369468246e-01	9.069548020110732578e-01	1.750823102116186858e+00
-8.387667674106176197e-01	-3.596890446563016375e-01	1.008189438503399815e+00	-3.183605723168036472e-01	1.201261672021754601e+00
-8.320626654126581645e-01	5.314572049406038889e-01	-1.568830816025109876e+00	3.379703312801484172e-01	-1.219249651112335187e+00
-7.558620458137810250e-01	-6.952340632984252977e-01	-1.107354756595203271e-01	1.564783465406328178e+00	-2.464337413521669184e-01
-6.787813211257678336e-01	-1.445229342093523828e+00	-7.239146970501887379e-01	7.829548723022720091e-01	1.664438980564418302e-01
-6.185666404836308585e-01	1.009726506884134900e-01	-1.261269294232041815e+00	-1.444015768926468768e+00	9.243164730251637873e-02
-5.826181945909133519e-01	-1.072036325375008259e+00	8.749272415032918193e-01	8.019260808467830737e-01	1.315282295946700097e+00
-5.395273235875500673e-01	-6.370492987001878937e-01	-1.488599412068175143e+00	-1.365701892638845782e+00	-4.680561545412237345e-01
-5.115859534622511084e-01	-8.282052205364399677e-01	-2.298695974838992628e-01	1.268999404868431657e+00	-1.808836815265220943e-01
-4.343727626638580475e-01	1.428937916192569435e-01	1.547304816395968619e+00	5.254817131634209604e-01	1.170049494161123471e+00
-4.236414390948243236e-01	-6.275049448921347917e-02	4.621278186979251856e-01	-9.833877218459774472e-01	2.436929955352409305e-01
-4.205000588191181166e-01	5.497521420627030642e-01	2.928207606187324119e-01	-8.757070966672940715e-01	1.253210431553789084e+00
-4.160299247445550797e-01	-3.086866109480896903e-01	-5.440501335141124661e-01	1.063964506814355282e+00	-1.070571832363477416e+00
-4.093226831645284669e-01	3.620512389987130542e-01	1.854720721239336290e-01	-1.228436367701551291e+00	1.081856394980227565e+00
-3.317471014856209766e-01	4.203636872084235421e-01	1.366055510652253613e+00	1.166892394801259059e+00	1.944142484510970881e-01
-2.905548237030635139e-01	1.273026689401961509e+00	-7.916491739320193899e-01	-1.449057536946787739e+00	-3.587161220760123892e-01
-2.806497745764609530e-01	5.985800202202044007e-01	-1.186465763111569371e+00	1.230696695292309739e+00	-1.027093041256422756e+00
-2.174623131192066072e-01	1.614769329852115520e+00	1.231507100525983445e+00	-1.391562762813778331e+00	-2.350367132445703999e-01
-1.921222089937438537e-01	-7.098437678713714893e-01	5.770364309639008926e-01	-3.754725078399627769e-01	-1.620966093458404922e+00
-1.532738926008749558e-01	-1.552616144235505202e-01	9.280539769961637653e-01	-1.738059116881093269e-01	-1.789763019150939771e-01
-1.160134248355970954e-01	1.519667954081656891e+00	-5.382176634899702439e-01	-6.135615721624391172e-01	-9.029333285254083352e-02
-5.021542086979340763e-02	8.207091127892104376e-01	-1.151667774953900825e+00	1.518248858676310986e+00	1.069387171861607699e+00
-4.915797599240435273e-02	4.789233664735181861e-01	8.214666401321429889e-01	-7.809697973196347842e-01	1.112423710160928891e+00
2.547536366720613496e-02	9.786438427972362630e-01	1.115375352911869983e-01	-3.586164655977819860e-01	-7.218765922086491926e-01
2.883294219394559946e-02	1.173994383072248932e-01	-7.783174847199906266e-01	1.550310836839812190e+00	-2.460191339382350739e-01
1.081627283463327260e-01	1.601904617807926590e+00	2.362138997659850304e-01	-2.277166946610556519e-02	-4.029226206587955827e-01
1.278997645898679869e-01	-1.625963539094639865e+00	1.128185100452772982e+00	-1.299018776454821333e+00	-6.168169404242331844e-01
1.630008955820973493e-01	7.410583414849478689e-01	1.830267478917197432e-01	-3.837386442475914650e-01	-6.142963034122297383e-01
2.031230850902636109e-01	-9.763296985785711035e-01	1.616608709607296746e+00	1.432560726736368029e+00	1.910788467468751861e+00
2.551074474252756352e-01	1.278577713509620795e+00	-9.180699163737707780e-01	1.500797977396922445e+00	8.354783886065353382e-01
2.742906150715637703e-01	-2.091227361104937843e-01	3.832483113953805143e-01	3.214477089593585912e-01	-1.791560624932807266e-01
2.864586346874835598e-01	-1.373372048284104530e+00	1.061510927760323408e+00	-9.028643247206633582e-01	-5.320102795354598735e-01
3.051422332924239589e-01	1.261895981745739581e+00	-7.629256303634176506e-01	3.372185604093914241e-02	-3.176231284468331584e-01
3.285236913270701553e-01	7.469988165926885193e-01	-1.949604281502388681e-02	-1.213186876176507223e+00	-1.757450105034141785e+00
4.316120028341641213e-01	-1.445450184774274005e+00	-1.520488509185465187e+00	-6.535840585322356677e-01	1.599920400242842433e+00
5.007268975824159529e-01	1.555749101597602380e+00	-8.876462909480351549e-01	1.161583801878332656e+00	-1.330562311797842456e+00
