0.000000000000000000e+00	4.651162790697673660e-02	1.578957252517665666e-01
0.000000000000000000e+00	2.325581395348836899e-01	1.578918691804666874e-01
0.000000000000000000e+00	4.651162790697673799e-01	7.894739313129415237e-01
0.000000000000000000e+00	5.813953488372092249e-01	9.999999999999998890e-01
0.000000000000000000e+00	9.069767441860464574e-01	3.684198038166561218e-01
0.000000000000000000e+00	9.999999999999998890e-01	9.999999999999998890e-01
1.111111111111111188e-01	2.325581395348836899e-01	3.684217939388249596e-01
1.111111111111111188e-01	4.651162790697673799e-01	5.789473939799382185e-01
1.111111111111111188e-01	6.976744186046511809e-01	1.173736472806496955e-06
1.111111111111111188e-01	6.976744186046511809e-01	3.684109822056344519e-01
1.111111111111111188e-01	6.976744186046511809e-01	7.894667234908145925e-01
2.222222222222222376e-01	4.651162790697673660e-02	9.999999999999998890e-01
2.222222222222222376e-01	1.162790697674418589e-01	2.631587595952957215e-01
2.222222222222222376e-01	3.488372093023255904e-01	1.578965952427316688e-01
2.222222222222222376e-01	3.488372093023255904e-01	5.789482976213657928e-01
2.222222222222222376e-01	4.651162790697673799e-01	1.578972674844330848e-01
2.222222222222222376e-01	5.813953488372092249e-01	9.999999999999998890e-01
2.222222222222222376e-01	8.139534883720929148e-01	1.578947323026309024e-01
2.222222222222222376e-01	9.069767441860464574e-01	1.775521505438526493e-06
2.222222222222222376e-01	9.069767441860464574e-01	1.578981323918971502e-01
3.333333333333333148e-01	0.000000000000000000e+00	3.684231329119099230e-01
3.333333333333333148e-01	2.325581395348836899e-01	1.578935409182047334e-01
3.333333333333333148e-01	2.325581395348836899e-01	8.947391499900324563e-01
3.333333333333333148e-01	3.488372093023255904e-01	1.578957252517665666e-01
3.333333333333333148e-01	5.813953488372092249e-01	8.947116624479459768e-01
3.333333333333333148e-01	9.069767441860464574e-01	1.578970180203354834e-01
4.444444444444444753e-01	0.000000000000000000e+00	1.719096769658978729e-07
4.444444444444444753e-01	4.651162790697673660e-02	1.578999459488573953e-01
4.444444444444444753e-01	1.162790697674418450e-01	2.004128892910128634e-06
4.444444444444444753e-01	1.162790697674418450e-01	5.789495234107232546e-01
4.444444444444444753e-01	4.651162790697673799e-01	1.578963207926053491e-01
4.444444444444444753e-01	4.651162790697674354e-01	2.631587595952957215e-01
4.444444444444444753e-01	4.651162790697673799e-01	7.894822688846852010e-01
4.444444444444444753e-01	5.813953488372092249e-01	7.894781857113442047e-01
4.444444444444444753e-01	8.139534883720929148e-01	1.579002097537915150e-01
4.444444444444444753e-01	8.139534883720929148e-01	8.947375262192238665e-01
4.444444444444444753e-01	9.069767441860464574e-01	3.684245122632104352e-01
4.444444444444444753e-01	9.069767441860464574e-01	9.999999999999998890e-01
4.444444444444444753e-01	9.999999999999998890e-01	3.684234416731279604e-01
4.444444444444444753e-01	9.999999999999998890e-01	7.894772267815473032e-01
5.555555555555555802e-01	0.000000000000000000e+00	1.862562412170698511e-06
5.555555555555555802e-01	0.000000000000000000e+00	3.684214003240022794e-01
5.555555555555555802e-01	1.162790697674418450e-01	3.684204516091222348e-01
5.555555555555555802e-01	1.162790697674418450e-01	7.894757210858782681e-01
5.555555555555555802e-01	1.162790697674418450e-01	8.947345047186822109e-01
5.555555555555555802e-01	2.325581395348837177e-01	2.631587595952957215e-01
5.555555555555555802e-01	2.325581395348836899e-01	8.947563147301573760e-01
