-1.732741653628466549e+00	5.262424635407423334e-01	8.074689169731681382e-01	3.275233200664261490e-01	8.375950817886457234e-01	6.319487540781110191e-01	-7.059858431576719884e-01
-1.673129086248621666e+00	3.731803749682806592e-01	1.049909262202547988e-01	-3.523030251191263118e-01	1.443920449175477350e+00	-7.421202304115783743e-01	-2.450101957794831864e-01
-1.584366777396775561e+00	1.415476087276096584e-01	8.383511747192600172e-01	1.245436326498140955e+00	-9.104535174559308386e-01	-1.246301084453365071e+00	8.393229016661416519e-01
-1.570933280081044048e+00	1.069391374422689889e-01	-1.402347375709730670e+00	5.307218744735462401e-01	-5.781325563079431351e-01	-7.670407109979680005e-01	-5.828956836629352045e-01
-1.448502382644005992e+00	-7.258961352769341957e-01	5.543052477557340596e-03	-9.795679815277025249e-01	4.520615573119431962e-01	-1.022855377459026549e+00	-1.852163920237097083e-01
-1.424080847260495108e+00	1.472765345668904491e+00	1.114262643100991657e+00	-3.887868815464137762e-01	-7.252026553652372864e-02	-1.063732279732810149e+00	-3.854537072394655373e-01
-1.359976979924346407e+00	-3.317171321396804040e-01	5.674056522917002576e-01	-1.096509676786574072e+00	-2.962624296608686036e-02	-1.416057216677585329e+00	1.359585220297896635e+00
-1.245609339479746502e+00	-1.021504387310585349e+00	1.115744694903567202e+00	2.357665046662620056e-02	-1.309171903638596701e+00	8.035399423926394835e-01	-1.011669967457133001e+00
-1.212839892397093111e+00	5.095490431099618522e-01	-1.270173086675999263e+00	-1.181486520896415371e+00	-2.641242945073307702e-01	-1.237713849413653727e-01	-1.693450871470485175e-01
-1.205200127996444381e+00	1.155043925625149237e+00	-7.537892469422656783e-01	5.119359803793328556e-01	7.009779273478420336e-01	9.436907634922210297e-01	1.719947685202834142e+00
-1.172017839705034925e+00	7.167756060625930514e-01	-7.298296301289290966e-01	1.383120679789000829e-01	-6.034454968819906728e-01	-4.398311161242142164e-01	-4.683561921783476745e-01
-1.152166205747041205e+00	-5.013452459514604331e-02	3.758462863039205848e-01	1.282633421415033892e+00	-7.217277319083547082e-01	2.149103359712754152e-02	1.444718094226660199e+00
-1.038297721180577282e+00	-1.347189520636096649e+00	-2.670832244652577431e-02	-1.411269101720068919e+00	4.352267286317777067e-02	7.141014208848219802e-01	4.141567274655099662e-01
-1.022343836252376015e+00	1.246788401555720460e+00	2.151392563445823358e-01	-1.401578431825630355e+00	-1.669658037520554694e-01	-3.169911151304845021e-01	-1.071345446375356669e+00
-1.021604835965159497e+00	6.369453299480311026e-01	-7.831661510171689100e-01	9.818991919330520846e-01	-1.602261816941880967e+00	-2.073996977504705130e-01	-6.150702360698634408e-01
-1.005582633865976794e+00	-1.640610391951500269e+00	1.071251497947901310e+00	1.059116951097236331e-01	8.134933768263316045e-01	-8.930340823176757814e-01	-5.862384697570714731e-03
-9.640303960935004968e-01	-4.869022214583740849e-01	-3.911046649764887695e-01	-1.056126691873898293e+00	-1.086339114271883677e+00	8.170319799374654579e-01	2.769196595127840776e-01
-9.407048731584184420e-01	-1.211185686986621990e+00	-5.041236264375535958e-01	-3.409576469147396760e-01	-9.786306744115556011e-01	8.889859895047977911e-01	4.300931907979933522e-01
-9.171413420845182518e-01	1.266468214889777011e+00	4.407059784122032697e-01	2.092750596471117941e-01	1.271065922562691242e+00	-3.567921953803624979e-01	-9.868051085791396115e-01
-8.724215403626675025e-01	-2.535888884342025751e-01	5.226754647404817655e-01	-7.310071101659100234e-01	-9.807106402826082370e-01	-1.307876010940538514e+00	1.569467097268120170e-01
-8.098930071142801390e-01	4.935572365744309020e-01	7.561750167040220960e-01	1.015570106557655228e+00	1.852799671354730116e+00	9.866091288999224718e-01	1.669910977189611734e-01
-7.616368760802345594e-01	-3.587135254226381798e-01	1.646921249297098599e+00	-6.827575609262381828e-01	-5.086807555272313541e-01	1.569609334441331994e+00	-2.192214912238049651e-01
-7.595388792409794032e-01	1.256008413480617092e+00	1.575096549222217757e+00	3.571829225914071038e-01	-5.435237152708893849e-01	-2.865957791545241662e-01	9.780758042622202941e-01
-7.408023570483881493e-01	5.943797517492434013e-01	6.552477390983636463e-01	-1.892134783090280437e-01	5.181717541280750350e-01	1.618551532427911610e+00	1.171147392394451536e-01
-6.780835642357010418e-01	2.051062278320613164e+00	-8.348645240625225394e-01	-1.006357428606742488e+00	-5.199812922822856232e-01	-4.354205352288360031e-01	1.531683566824386444e+00
-6.522472033466364394e-01	1.442952600776268524e+00	-1.135371751594686923e-01	7.015808844601025829e-01	-9.797470707370498078e-01	-1.542808378499311184e+00	-1.215258679805797826e+00
-6.289393105430657327e-01	4.720878987130321391e-01	-7.782027206056313373e-01	1.795939146273377141e+00	-1.030948493798040211e+00	1.557429836874637097e+00	-2.897742829154955069e-01
-6.264593254837781400e-01	5.451760919696174712e-01	6.341167837788656003e-01	-1.500312352548969885e+00	1.242765265333907188e+00	1.357558871463803163e+00	4.825191645439549371e-01
-6.150106978207816599e-01	1.721685838393369972e+00	1.048316236574668991e+00	-1.217418807887053589e+00	4.797265186221033595e-01	-4.809043214762789842e-01	-8.304983173567196397e-01
-5.915713129654064373e-01	1.348251447076025844e+00	9.348160120885588009e-01	1.429110943277849044e+00	7.297218915629445357e-01	5.762488978052882765e-02	-1.053122737434110778e+00
-5.273848039705463231e-01	6.101008188981910108e-01	-1.665464661856168149e+00	6.222757945889995090e-01	6.314751846771169408e-01	1.623470675636655702e+00	4.062944865834243191e-01
-5.127083757542471032e-01	-1.931738227988965217e+00	-9.328645044236799633e-01	5.922948483334687930e-01	2.924693907159452988e-01	3.343223369889137264e-01	1.987231289126254186e-01
-5.090030900199324915e-01	7.080970729108629902e-01	1.063095843933371087e+00	2.266813413423134360e+00	1.397446369799896448e+00	1.527232728401016315e+00	1.041491077602852089e+00
-4.772444425349033348e-01	-1.217609156263929959e+00	1.476511374206121996e+00	1.005118707110248089e+00	-4.734931228092332800e-01	-1.012981969563462759e+00	7.868739172730593312e-02
-4.709350255227762738e-01	6.397765441959307742e-01	5.251858438925843808e-01	-1.622944748612541011e+00	-1.335310762551543240e+00	1.565475790450517601e-01	-3.133503358076152878e-01
-4.076337007215540265e-01	-2.544555837753998961e-01	1.246878898411916126e-01	-7.101024415441965498e-01	-2.123248950149831060e+00	-1.243575444718129308e+00	-3.987471721581801742e-01
-3.840841269565539728e-01	-9.966706126980354741e-01	-8.309251842971276947e-01	-7.560582098181626298e-01	-2.080868958086858900e+00	1.949238784266745794e+00	1.990651567729623483e+00
-3.277775941383103686e-01	1.087149314952180035e+00	6.089597686715778613e-01	1.102047593480566468e+00	-2.375372517362041580e-01	-1.381608302639695252e+00	2.261509790073982368e-02
-3.058779156467581473e-01	1.453541168891359536e+00	-9.554328937632386998e-01	8.791387519979382281e-01	-1.312607804151513013e+00	1.128244257388209881e+00	1.172994429429428775e+00
-2.655781584333355427e-01	-1.824716762011892923e+00	-5.447916098252357786e-01	5.476571128782889986e-01	-7.261402088082851147e-01	-8.626459631782732451e-01	8.559457402508919843e-01
