Vhub	Hs	WaveDir	Tp	PlatformDir	rf4_RootMxc1	RootMyc1	TwrBsMxt	TwrBsMyt	Anch1Ten	Anch2Ten	Anch3Ten
-0.9938231963799103	-0.878273503924975	-0.4613005295147523	0.8062645123497032	0.2542479469437118	4119.641411718025	1135.5221375509632	2386.9201127480787	14784.55545399384	90.36902077904836	93.83801960365156	18.929866806763705
-0.9935496525676696	-0.0886717166167981	0.8960134477879768	-0.8352928463350465	-0.3561243324514367	4164.9602745935545	1129.590753075787	3287.303110702661	14988.145116513051	72.03832039795115	28.92421119648916	128.79041620983094
-0.9878616046841496	-0.1629936240832225	0.0262841738298407	-0.1525471006778387	0.0363656070391411	4315.917667019853	1411.2188547505684	2200.257792994749	16011.551820913495	95.49359893474458	53.84114621439045	60.90024913017359
-0.9847375058072656	-0.4867555324669221	0.2096053102895243	-0.9262102363693684	0.0851467606727753	4249.722698770816	1220.3009682151044	2322.552396398346	15376.643443415936	97.82529247437256	64.13898502436172	51.98479656186872
-0.968547861259952	-0.3528295168324536	-0.7811508400122523	-0.0560928366512584	-0.4604530203946783	4350.294054916038	1335.6799690935502	2556.353732968098	15086.258160857613	53.48864400367259	48.3381705747442	135.32869662578628
-0.959170347749825	0.118126139004477	-0.1666604409239154	0.9844179037675032	-0.0749887968294557	4371.816145114718	1200.03874721106	3762.811371979768	15583.536496048417	84.54738870089123	29.921354365364845	78.11813083299384
-0.9361925788377472	-0.5509050660654906	-0.1871113117689293	0.99939045565217	-0.6956543192815116	4512.950641606872	1260.5077991551732	3584.6537867358247	15375.90124294896	26.11449905811129	82.16349840673945	81.58607295028595
-0.93316115760388	-0.2422778744902412	0.8783953449877239	0.5839164232677232	0.6822197101940359	4548.941713378251	1128.8563592308865	3237.8662929074394	14774.130419214096	25.442439632141653	123.47133730838564	70.14203283548073
-0.9245675614965412	0.4798455767635634	-1.0656806423705705	0.1001840230962518	0.2566401263860167	4510.8374933480345	1374.4278152292256	4007.3412339372303	15463.144379659216	84.28549168528819	93.25997851635552	18.90247176124987
-0.8917274531662023	-0.6656835178338899	0.2762078642438805	0.6335638748044152	-0.5872352785810363	4601.911220759353	1451.9053355550875	2237.27231677368	14515.736517312323	22.391725779377847	66.18669745250503	119.6024585953369
-0.8912916787752925	-0.5725074694101182	-0.5917789592423649	0.349197863063285	-0.2103898390764596	4603.084742082336	1462.5203288011935	3455.296320369854	14576.82198787644	74.93983163331833	14.280858629690254	100.21378593750146
-0.8880534334419821	0.804119379880027	-0.3821839796219473	0.5695361100055825	0.5631791218973937	4607.500539393801	1474.7379161927165	10512.394470336412	14478.571730378377	49.668811382213626	131.07680463359543	45.907838838320494
-0.8846628687327744	-0.5945962049064912	0.8814044124701405	0.6116728150716877	-0.3997746230490511	4607.288796041617	1477.0391470676807	2838.3679904734604	14520.676506480148	58.18597100323496	34.717873730065655	127.16040833233504
-0.8835056345126826	0.2801275491670099	-0.872759078205342	0.1325823070722376	-0.6726511720473732	4610.037387157556	1490.0441121311342	2302.747272964515	15105.863420650036	16.184598376365944	77.10141373390776	91.41867455632358
-0.8795482759654747	-0.8735329497266748	-0.7902462952511233	0.7854613288079008	0.6058121175521641	4604.073512736287	1577.2207946417868	2564.225203401292	14580.779308085444	43.23376859652427	131.78301758472728	53.542591457517325
-0.8725540252242029	-0.3625651590186115	-0.2075343159268938	-0.6317668927908505	0.0280960924953506	4605.786252172589	1577.4514143145368	4224.033946378153	15106.303257888443	83.29024893120872	49.05189154494247	58.83876644660528
-0.8487454074102202	-0.0489495846376147	0.5768030619664832	-0.3272924954707692	0.611909587947459	4627.800597902336	1699.3131853484583	6615.344620325745	15810.774970395483	37.84042060356656	124.17992028544046	47.56770155527451
-0.839686242254497	-0.8841280150441816	-0.1661417522637113	-0.0357416632773965	0.0409467369296525	4611.422045364302	1465.2046366938716	2463.9761636787	15328.733115914129	77.54572571459768	48.89634801241976	54.10784720944054
-0.8314796250178963	0.9716950507502128	0.2737379626938117	0.9729451851256644	0.7306970852015923	4620.045931316914	1520.8467284752462	5509.028453242575	17898.534192076604	17.77237617405745	103.64044698443696	67.93464622102402
-0.8258382857651205	0.9922371397357924	0.1236868510603024	0.4393090287097325	0.0852117883756737	4626.971398539351	1669.6109987056093	2094.00610513262	22650.30713297072	74.50580789682716	56.294603476296174	44.80374617536239
-0.7968002357167875	-0.8980243247613188	0.6107377480620468	-0.2243900120345858	0.9125177895194612	4626.8139490601125	1393.4506206120163	3078.309897966348	14378.504498810496	83.95767967574953	22.22996722581426	76.88863006094756
-0.7934853533147862	0.1772904021867924	-0.9134846487472894	-0.993232556431497	0.4724397133371998	4612.4220756133245	1438.119859267297	1945.8931134410573	15123.599751926044	51.62125415896477	114.89072953686409	27.152154421878127
-0.7926605267954152	0.1593622740368325	-0.056206921969089	-0.6514862600040817	0.3475633396110054	4612.532885732061	1408.5642323210952	4169.4142699518325	13695.091474174593	59.66586008010088	97.10598592300676	19.04671030392519
-0.7899847667919229	-0.6032208540394082	0.5577957498211259	0.1989235415040613	-0.2728996899961444	4612.299703188808	1368.091139877714	4370.039306896272	11991.182507102048	57.59275933428399	21.853046787178343	101.9094409345407
-0.7869234984990123	-0.4009079541929525	0.1048727571993402	0.1389426492326608	0.0342452549596921	4619.223839500864	1330.7081153613603	2142.3145791193106	12669.979761810991	65.72552065529142	43.64828597190547	50.45784401577264
-0.7850210821383001	-0.1191839618063823	-0.6721790225163131	-0.5832240911676405	-0.5008215666844494	4617.795193823644	1313.767047277436	5632.06328734302	11993.40717061962	36.38884783676284	43.91998854263703	120.54739632733124
-0.7699395647138617	-0.1166599078171367	0.1255228830689023	-0.2478733873831122	-0.4485885039857118	4644.320663422156	1605.1174554961208	2082.496839298087	14880.838732171973	43.83812419606458	38.16557624789003	122.78997844939228
-0.7631687489568314	0.5164100023243152	-0.8163942093222543	0.3987578922932829	-0.2195169465839348	4641.926332124273	1643.8571652809874	4395.259406974739	15249.397608723066	63.333510672049286	23.881842648407947	94.33019719986376
-0.7596384837831082	0.3166804609490224	-0.6163616066564019	-0.2569180998480495	0.3139852323952703	4651.650409392657	1642.998726160763	8341.397046067043	13754.857247734795	63.346272539256255	91.63252524054414	21.867210009245603
-0.7485090594253881	0.2070760450745785	0.4103250165980165	0.2300732756338699	0.261989557534017	4640.609983660737	1468.5956340968607	5790.556878426849	14805.65902740322	70.97881753366106	87.15213238937208	21.72491519376676
-0.7459209652623537	0.123999410004781	-0.7577505914694856	-0.078983753806544	-0.5843537763297291	4648.01839974112	1482.8537932610534	5000.623222638416	14553.073820958703	25.659342203722115	60.43012322342257	115.74924535314214
-0.7189000759885968	0.8638156107679885	-0.2257734006800289	-0.7217870732691065	0.2822983069615226	4665.6423545261005	1465.4278943376007	12446.184886810588	15560.492385287764	66.32040461139627	90.30649646589136	28.51945755773408
-0.717503532295434	-0.2476381955752032	-1.0053265230465611	-0.8648649452586883	-0.6668359390783052	4666.619911868947	1473.4618991513803	2903.1318059727864	13355.612049644713	27.87497448608412	66.43015579979577	89.80220930941164
-0.7173152460356773	-0.0805254747988835	-0.8786128829284247	0.8829583466650032	-0.0979752623703468	4666.491251407053	1469.6314723834091	2445.195378855785	13186.859027901724	69.90169085249332	31.678034777221576	76.9972697474489
-0.7164295696588305	0.7591480095526225	-0.8782868683162343	-0.7331452503348314	-0.6925213309120183	4666.084851329396	1489.563663520836	3357.390542475035	17716.313734768682	31.012459795686308	68.68667999530078	79.18878632353233
-0.7127605309922664	0.9764103384514168	0.7423303706788618	0.6099349337905648	-0.4415349200213821	4657.401527566329	1359.240588211685	16813.2629063705	12916.2189846195	45.6288549758	38.64700925665669	121.74546021303168
-0.712554991181652	0.8042189126715058	0.6745174483809226	0.5865702752838684	-0.3559098830905658	4657.450140642804	1363.7102872183998	12625.38461725587	12412.099469121516	54.0004871608886	28.02464453550656	114.70177013571926
-0.711223279564523	0.1566251979540092	0.3252870374524474	-0.0053506055959797	-0.7688790347826248	4658.149719397512	1377.8675542222727	4263.037806688293	14295.43226759404	56.04049681359892	68.98519036142265	40.85854971473606
-0.6767137772510612	-0.8327652087204604	-0.2456226193294367	0.3366746230069828	-0.8723791623914657	4713.540234579479	1729.5653132200407	3257.9507467970834	12631.52837436426	87.6862647471507	41.02330361709369	16.881584203965257
-0.6581283972808633	-0.601806603272998	-0.4694481920858047	0.0812594739008134	0.482015445060398	4701.849363791612	1600.627977003013	5033.878199445872	13485.435601252191	45.64069922500876	110.98626177454253	28.3019120732588
-0.6537865229490438	0.1045883489113481	0.9250609087840675	-0.2637885121792048	0.0321985026197679	4699.724891800827	1629.0777274768072	5228.107127276042	14946.162218968837	58.626707909815615	40.93403145309839	47.38639138200716
-0.6305056986584714	0.7022460859476589	0.8077984558719922	0.9324633508512788	-0.0276258192891805	4699.904562674793	1578.4633666875484	9720.88278270174	13168.639732201864	55.11937716199177	31.120092389236856	56.23850735686002
-0.6277880837125438	0.8413579724074371	0.7939102334300157	-0.2063533633671275	0.3721092190463342	4700.325989017213	1570.0257236102077	13798.45437256797	13085.236564732157	49.452028946793575	94.8333812805476	20.656840558553025
-0.6151527159967008	0.2945932981434777	0.34917432993153	0.3369660163037431	-0.8713836704613032	4707.413215684993	1592.9845396545757	5122.659139596416	14592.736907058692	98.1293239658996	47.032946278503374	24.8580605415414
-0.612820931532892	-0.0546116218468477	0.3349566581777867	-0.9066052803705916	0.5322157099506153	4719.551043058919	1735.8002580764703	4712.714899395222	15156.48343922408	41.51800474799423	115.18445012042362	31.66038035300821
-0.6093616105842392	0.6017785515752374	0.3772922567063361	0.6974983461955317	-0.0644728068005544	4722.3283638853	1743.9391220357768	6686.440637396016	16034.596341143068	61.489934421884485	30.75988991052463	63.79412701502186
-0.6030069351155698	-0.9035492464598291	0.2899284745852815	-0.1247300606270395	-0.1481517302183622	4727.230812609832	1762.6104714343392	2215.9649525120853	12738.383488836163	58.80837444318148	22.9285250131274	76.21109263235516
-0.5974956897872503	0.4664200958177069	0.8935264063045848	-0.02149425665728	-0.2101399084134148	4730.360051611657	1761.079767635682	7757.6599404940835	15709.851844533565	56.529548553782575	20.919037699359908	85.8664454408461
-0.5926594478643481	-0.0060173384488816	-0.3158141506505236	0.1423211447230685	-0.1677611201882765	4733.590857464739	1759.4381153768225	7735.69944911513	13102.61615930603	57.97255360682763	22.13442805307826	79.04773532419443
-0.584957556119064	-0.6655457423635275	0.5127694318146174	-0.5636896556842168	0.0515288805105145	4736.656308339624	1785.4612280495855	5112.794101377045	12749.441274849456	60.72477972756933	45.24618502709372	45.36941874146813
-0.5846037253018248	0.0722586669252478	0.8411526993978992	0.2883225643245664	-0.3327603388847957	4735.799168975513	1765.9149264458683	7221.355570226182	13604.114641359594	49.325008694122936	22.265451761152864	103.22445438643902
