6.029999999999999805e-01 8.960000000000000187e-01
6.129999999999999893e-01 1.911999999999999922e+00
6.270000000000000018e-01 1.343999999999999861e+00
6.460000000000000187e-01 1.330000000000000071e+00
6.500000000000000222e-01 1.600000000000000089e+00
6.710000000000000409e-01 1.695999999999999730e+00
6.730000000000000426e-01 1.823999999999999844e+00
6.870000000000000551e-01 1.504000000000000004e+00
7.059999999999999609e-01 9.919999999999999929e-01
7.139999999999999680e-01 1.247999999999999776e+00
7.219999999999999751e-01 1.791999999999999815e+00
7.437500000000000222e-01 1.750000000000000000e+00
7.580000000000000071e-01 6.720000000000000417e-01
7.700000000000000178e-01 1.120000000000000107e+00
7.780000000000000249e-01 1.695999999999999730e+00
7.820000000000000284e-01 1.919999999999999929e+00
8.020000000000000462e-01 1.375999999999999890e+00
8.100000000000000533e-01 1.823999999999999844e+00
8.259999999999999565e-01 8.960000000000000187e-01
8.379999999999999671e-01 8.000000000000000444e-01
8.579999999999999849e-01 1.568000000000000060e+00
8.687500000000000222e-01 7.500000000000000000e-01
8.750000000000000000e-01 1.799999999999999822e+00
8.840000000000000080e-01 7.469999999999999973e-01
8.937500000000000444e-01 1.350000000000000089e+00
