1.375815318696222977e+00	2.375619302704197189e+00	1.930926709519366735e+00
2.304278340360356392e+00	1.605681086105267275e+00	2.451226982061478932e+00
2.470168705968886158e+00	2.444345281224534094e+00	2.201029072474908865e+00
1.758025653206669148e+00	1.482562278575223491e+00	1.631601679481520240e+00
1.284115345912955508e+00	1.850990048686586231e+00	2.396763920511378210e+00
2.153254518335297796e+00	2.850891557341908022e+00	2.369630844743720210e+00
2.659666904593087633e+00	1.532097222566333405e+00	1.933244365428270051e+00
2.258700213917672617e+00	2.265675367755187519e+00	2.778232613891391090e+00
1.505696771367710296e+00	1.963316705567252241e+00	1.972080103210964497e+00
2.061443795476388008e+00	2.083982168906254095e+00	2.137653130776960175e+00
2.090982969406325775e+00	1.885903592943165341e+00	2.533932361690900414e+00
1.237473367497142984e+00	2.256623343717436558e+00	2.490499113403684017e+00
2.086086427800220022e+00	2.711071066646949745e+00	1.777304519189227161e+00
2.106328922116297964e+00	2.427664267811370458e+00	2.382127148176099052e+00
2.965258150110007485e+00	1.861754632093975514e+00	5.160627888139801556e-01
1.803830120725704367e+00	1.836179853219706448e+00	1.890235362961984134e+00
1.640445225811351770e+00	2.027128548551730525e+00	1.908883121644800340e+00
2.005663830684149218e+00	2.171056739757303955e+00	2.182240123914628072e+00
1.598466557058648485e+00	1.738805605063225901e+00	1.814085455873869490e+00
2.122600982455577601e+00	8.909139328546888947e-01	1.880750969544570994e+00
2.577973246207737379e+00	2.358154061548015878e+00	2.541880412179909232e+00
1.477741447877087388e+00	1.472048597737189102e+00	2.498613880710214286e+00
2.251954292831090942e+00	2.072018320013146120e+00	1.712653573787106920e+00
2.095507937731362791e+00	2.651361441942448938e+00	2.620316333304055334e+00
2.905252974304611158e+00	1.871931787800588110e+00	1.717510385085774027e+00
1.455963746861015373e+00	1.955027880283386921e+00	1.452301282645139802e+00
1.717543141469036527e+00	2.407096376869731547e+00	2.251407205966035718e+00
2.488836718119472824e+00	2.037058827495006774e+00	1.551050379841876214e+00
1.518472888831180034e+00	2.384256110652303473e+00	1.579266697747020665e+00
2.432356361391309285e+00	2.558231051301065762e+00	2.237801425717892201e+00
1.572912533639519994e+00	1.950666964699974359e+00	2.352655572274880313e+00
2.095335248066353628e+00	1.796616237162127927e+00	1.551151386641308028e+00
1.893497312497783192e+00	2.464868032204238002e+00	2.158006548533992319e+00
2.221067748794232521e+00	2.216642840960445060e+00	1.285258799255785345e+00
1.767203678897180996e+00	1.906318435180766269e+00	2.179611507519283453e+00
1.613114786199894901e+00	2.133250224523466354e+00	2.289512826931418665e+00
2.550082083766997076e+00	2.004179588468556705e+00	2.122092579712431260e+00
2.148170518358173631e+00	1.647967417239169396e+00	2.494178873764769211e+00
1.389269089547836789e+00	1.306415845654659069e+00	1.954829040395688056e+00
1.832072266149514128e+00	1.640148424666233007e+00	2.463593827388577573e+00
1.921826593144007944e+00	2.149385814018779151e+00	2.857933082913587164e+00
1.769355692476638930e+00	3.178229702857763961e+00	2.090476401110817672e+00
2.170844408242712742e+00	1.876015936059030498e+00	1.829552370260045802e+00
1.898111443516674601e+00	1.664388183344037708e+00	1.776579630294614631e+00
1.486564436413932766e+00	1.609774153428161547e+00	1.794603419419511736e+00
2.154133314910862129e+00	1.805430130675312883e+00	2.238177398581640887e+00
2.472402895140633383e+00	2.135575074601774315e+00	1.968676229758297369e+00
1.918212259702801292e+00	2.362466410012229012e+00	1.991715132422784196e+00
2.075264649106953296e+00	2.004159204279730044e+00	1.712426586758179159e+00
1.907556869524383636e+00	1.744493154007188185e+00	1.762414601872113407e+00
2.507076702468945317e+00	1.628448940757696972e+00	2.246606114795370424e+00
1.345607031526312003e+00	2.399169122583869385e+00	1.818516620886696744e+00
2.036647153044734981e+00	2.207372303635859456e+00	1.920917669490965984e+00
1.594526789194418814e+00	7.469287669278235064e-01	1.771166448278556294e+00
2.533184602913849837e+00	2.192582550932522523e+00	1.534971355143596838e+00
1.643330839309157021e+00	1.600316184980015377e+00	1.568400289141810511e+00
1.895282851704044313e+00	1.489832328313075216e+00	1.961015408724781306e+00
2.011027468020049724e+00	1.466282912028989305e+00	1.829132784503579856e+00
2.056428187003960684e+00	1.294086939837780337e+00	1.677006508020838282e+00
2.202583578880426884e+00	1.408592292716023486e+00	2.114441860679407537e+00
2.332689093605241126e+00	1.469526621739412953e+00	2.006372553112422352e+00
1.175936876611808124e+00	1.833466140124591526e+00	2.198987498035642307e+00
2.467373497255437975e+00	1.625009993493173432e+00	1.890269310357142851e+00
1.394808280456182992e+00	2.359726778732716745e+00	1.902507357769846807e+00
1.660490513862743711e+00	1.995307563192151745e+00	1.794943260609784819e+00
2.168194442437396230e+00	1.860133714268247251e+00	1.783101707153873505e+00
1.685318387884682023e+00	2.227400715373966111e+00	2.013752359334518349e+00
1.962505739586916320e+00	1.811976674279749844e+00	2.913666871434850147e+00
2.051170552731419239e+00	1.518254769307309404e+00	1.600774022692609044e+00
1.523032291944875771e+00	2.105716735141117901e+00	1.642055754608689133e+00
1.631087942552294612e+00	1.618257683126674618e+00	2.405527638436689930e+00
1.344286549021333155e+00	2.074732276098122608e+00	2.304861035558988469e+00
2.076836407373086946e+00	1.549075446072818663e+00	2.195157601777029566e+00
1.961613865687924063e+00	2.234023356334308374e+00	1.987363186276138505e+00
