-9.295505605647932379e-01 4.475836155631852664e-01 8.722801352616906811e-01 -5.947034201312906276e-02 4.472364684400577106e-01
-9.234683638192932031e-01 3.700919789384257141e-01 -9.399453537387153501e-01 4.775854177672660406e-01 4.942726218596659171e-01
-8.846434885862124453e-01 3.038923885154100057e-01 -4.350127007419550829e-01 1.630102954609129462e-01 6.383530644936031839e-01
-7.337236508191836704e-01 -1.978910794289635566e-01 -2.520635209695099022e-01 2.877467452725535058e-01 -4.964936938972895897e-01
-7.305295197182790634e-01 -9.553581952244497577e-01 -7.740007696379347379e-02 5.943949410832476410e-01 -4.411300543419143239e-01
-6.248527214067798319e-01 -6.481169158349631143e-02 -4.576308917455668146e-01 -8.659477013884860908e-01 3.427961521816759172e-01
-5.562969238272579275e-01 8.944915553582098999e-01 4.890790163017033620e-01 -2.135716866743138098e-01 2.581292911008165047e-01
-4.776371625271828014e-01 -5.324997147898377081e-01 8.302964209048040445e-01 9.283950464309409512e-01 5.708727697767302933e-01
-4.170289475089103970e-01 -2.071350643830883742e-01 -7.010961134001102435e-01 -2.621688515841735789e-02 -2.222397172556000999e-02
-3.451286619215928608e-01 1.575157343350063188e-01 4.124622958399668526e-01 -5.782691020771137946e-01 2.486918457066121801e-01
-3.154723183740996140e-01 1.259308069686215781e-03 -6.102961507570666688e-01 7.775300420206687768e-01 -1.158082319775028957e-01
-1.941888713000770039e-01 7.682744263403319396e-01 7.106232134329610872e-01 -4.081968166043774549e-01 -2.561236562806036288e-01
-1.605643550585723611e-01 4.269325201709194273e-01 2.677626619879511782e-01 9.164332812434938802e-01 5.196546271418539531e-01
-1.124305013623446703e-01 8.998880937369727606e-01 9.293909355984415477e-01 5.292042467460744692e-01 -5.770483365368777040e-01
-9.346050713585452030e-02 9.479563892257459878e-01 8.690009139582275388e-01 -3.027115008818661579e-01 -1.235647723543329413e-01
-1.816316285605834580e-02 -9.109720436834159996e-01 -7.181468934454957598e-01 -6.862231277502623961e-01 8.679300781785709296e-01
9.056965849225273590e-02 -7.260345977965292352e-01 4.891344660884191509e-01 -9.185676857072403445e-01 4.160611365463028344e-01
1.497378812333177711e-01 6.420373973562641945e-01 -8.861284479775783929e-01 2.719867057216207584e-02 4.239054807349605936e-01
2.649970258105763810e-01 -9.622704861718519576e-01 1.724932383106430045e-01 -2.660445434630467343e-01 -2.483978411837809430e-01
2.805907877257086680e-01 -6.075181249613199608e-01 5.667867268128357061e-02 -4.774567065106771757e-01 7.685555008314034486e-01
2.965170770239916598e-01 -6.217467414230836154e-01 5.481869667038314908e-01 -5.157385966587607617e-01 -2.335300606008172686e-02
4.487857568121692564e-01 -1.986319437427811474e-01 -9.035711902116864147e-01 -4.423720039609920773e-01 8.641861102482691903e-01
5.579601882019081804e-01 -7.167821975184779371e-01 -9.090678304695252177e-01 -6.853014062438800291e-01 -1.666965138388049050e-01
5.791587291883185662e-01 2.388333637030325418e-01 -2.754299264665629465e-01 6.355829504896273185e-01 -2.412898041977731278e-01
5.899243561310502093e-01 5.134466144672426013e-01 2.238254036924636203e-01 7.436088839498187220e-01 -7.623399082379993530e-01
6.396601410506129737e-01 -3.194680145555994777e-01 -5.646398741231319907e-01 1.822368964088507681e-01 2.760716423930146268e-01
8.058198542587365898e-01 -4.550104462509622083e-01 -1.793105281310463095e-01 3.066723613840347529e-01 3.580564976216027429e-02
8.212249409144786183e-01 5.871700017600188781e-01 6.582337771878135069e-01 7.306646285029265719e-01 -6.663941501444717863e-01
9.145340154352575857e-01 3.153275620897227904e-01 -3.810776338651744588e-01 -8.860680410339273338e-01 -2.774922330651767854e-01
9.178451801529804444e-01 -1.847741683406080027e-01 -9.154387653734996633e-02 3.801864659720632922e-02 -2.817100942140696729e-01
-9.999858098634859527e-01 -8.843511785989207619e-01 8.219377553910515166e-01 -4.483368179815485077e-01 -5.891336337137867973e-01
-1.971416081503239992e-01 -9.999709913408799666e-01 7.905638473960259482e-02 -6.861383516857708642e-01 9.500364201493269323e-02
-9.971896477550904470e-01 -5.237137722081269819e-02 -1.102608569588226617e+00 6.031337719948897114e-01 -9.325674405210303552e-01
3.424393453464795734e-01 -1.934126783487387924e-01 6.276412562882298651e-01 -9.999888060493967723e-01 -4.095997480852676120e-01
3.728046142607774893e-01 -4.937771573936817759e-01 1.692659015123645083e-01 3.863123906793167195e-01 -9.532046015604940248e-01
9.999806114598244200e-01 -9.501608567587740417e-01 -1.712060234995911034e-01 -9.893058735693401884e-01 -1.454695599848921939e-01
1.276858762972452044e-01 9.999815778666707455e-01 -7.042160090869219458e-01 -3.518756929832779767e-01 4.321242900233925877e-01
9.741487016614231997e-01 7.803196257396908253e-01 1.013714859934818691e+00 -2.502412747665487824e-01 1.013219776875089045e-01
5.837987141880773834e-01 4.668052985189731774e-01 3.849442250330588067e-01 9.999858601197567642e-01 2.977536400675632744e-01
-7.701588294565850923e-01 8.893045804696241285e-01 6.225632687952595834e-01 -4.577846055287539823e-02 1.046497080365488053e+00
