-1.463929279218262991e+00 1.535174171821838351e+00 7.391895528295330253e-01 1.577756108270228497e+00 -1.034958337699811270e+00
-9.955565718262824326e-01 -1.236866126236641605e+00 1.035046612384474818e-01 7.742450818888463315e-01 -9.310383044398595764e-01
-6.966069923483501070e-01 1.089956829968134588e+00 -6.628188721343325485e-01 -9.468432828956379055e-01 -4.029216923298535313e-01
-3.720364456089686467e-01 -9.235199667042522098e-02 -9.001293369033788183e-01 1.037216109327321334e+00 7.261207878362780921e-01
-2.227280428159255365e-01 -9.862077287894233102e-01 9.679170584101950414e-01 -4.509198429468750380e-01 7.107943514380647976e-01
-1.033543087919450987e-01 -4.058428611587067136e-01 1.272103539335567302e+00 -1.750408981173322276e-01 1.558455975455793618e+00
3.726959641790010269e-01 2.600175895074714749e-02 -5.785908974552691486e-01 -6.467191143014805466e-01 1.076466601105024345e+00
6.026504490355658605e-01 4.782672537488850129e-01 3.554235637007134851e-01 5.287332983642288875e-01 -8.758490341839159088e-01
1.040166481705325774e+00 -8.416993125741378812e-01 -1.541699403790562917e+00 1.038262177697993671e+00 -8.665600567007123445e-01
1.416545162629549548e+00 5.720918736649263092e-01 -1.353811612824168620e+00 -1.295551783939588697e+00 1.607549169631793173e+00
-1.585356566261444167e+00 -1.274035017260050529e+00 1.206300091697349197e+00 -5.910049725294019840e-01 -9.190348464792928995e-01
-3.332900421412055558e-01 -1.447368568989106263e+00 6.356356670063021200e-03 -9.844374098704211651e-01 1.597043282255743435e-01
-1.580995843515405896e+00 -2.675731874353105139e-02 -1.902335279524242972e+00 1.148608017189025166e+00 -1.460557015296039429e+00
5.082072838463345121e-01 -2.382019585956302032e-01 8.924614681339183564e-01 -1.503689524427642255e+00 -6.359480414105647128e-01
5.555630928842190119e-01 -6.884988474368402001e-01 1.520678373555874874e-01 7.898863420599897545e-01 -1.493097434971680793e+00
1.533668270886380025e+00 -1.372694796955868712e+00 -3.978815482542739645e-01 -1.486015070869214361e+00 -2.194708353958138014e-01
1.732909589087285873e-01 1.550896813814010455e+00 -1.258829228705108605e+00 -4.314141787882241896e-01 6.912719865164521638e-01
1.493382410387349646e+00 1.221586590600946431e+00 1.516069247595238423e+00 -2.632643933184669049e-01 1.696670015818582677e-01
8.846165365562673744e-01 7.515758669510618217e-01 5.004435852396625917e-01 1.805182774562287262e+00 4.793980115404340991e-01
-1.226932518490930102e+00 1.384973373889811787e+00 8.842592173850629678e-01 7.501056264436423149e-02 1.660007385576271366e+00
