7.141060000000000185e-01	2.325997999999999788e+00
7.151399999999999979e-01	2.270688999999999957e+00
7.156630000000000491e-01	2.321438999999999808e+00
7.163570000000000215e-01	2.572900999999999883e+00
7.167069999999999830e-01	2.688575999999999855e+00
7.168639999999999457e-01	2.682617000000000029e+00
7.175810000000000244e-01	2.381737000000000215e+00
7.182089999999999863e-01	2.098256999999999817e+00
7.184939999999999660e-01	2.420815000000000161e+00
7.189830000000000387e-01	2.267643000000000075e+00
7.199229999999999796e-01	2.303422999999999998e+00
7.204120000000000523e-01	2.528398000000000145e+00
7.206590000000000495e-01	2.201440999999999981e+00
7.215369999999999839e-01	2.156137999999999888e+00
7.217890000000000139e-01	2.437667999999999946e+00
7.224899999999999656e-01	2.483680999999999806e+00
7.228480000000000461e-01	2.290668999999999844e+00
7.234230000000000382e-01	2.178082999999999991e+00
7.237949999999999662e-01	2.084067000000000114e+00
7.245409999999999906e-01	2.486991999999999869e+00
7.250729999999999675e-01	2.474280999999999953e+00
7.254789999999999850e-01	2.391912000000000038e+00
7.258719999999999617e-01	2.448004000000000069e+00
7.264720000000000066e-01	2.161214000000000190e+00
7.270529999999999493e-01	2.672215000000000007e+00
7.276989999999999847e-01	2.092051999999999801e+00
7.284180000000000099e-01	1.843947000000000003e+00
7.284760000000000124e-01	2.362486000000000086e+00
7.290360000000000174e-01	2.274922999999999806e+00
7.299959999999999782e-01	2.593252999999999808e+00
7.303450000000000220e-01	2.531698000000000004e+00
7.310140000000000526e-01	2.282237999999999989e+00
7.314730000000000398e-01	2.529167999999999861e+00
7.318700000000000205e-01	2.328088000000000157e+00
7.324190000000000422e-01	2.357451000000000185e+00
7.329250000000000487e-01	2.397183000000000064e+00
7.334929999999999506e-01	2.387141000000000179e+00
7.338500000000000023e-01	2.402750000000000163e+00
7.343389999999999640e-01	2.485049000000000063e+00
7.353140000000000231e-01	2.547286000000000161e+00
7.355660000000000531e-01	2.275580000000000158e+00
7.361370000000000413e-01	2.526231999999999811e+00
7.364650000000000363e-01	2.324146999999999963e+00
7.374380000000000379e-01	2.003007000000000204e+00
7.377050000000000551e-01	2.153664000000000023e+00
7.382619999999999738e-01	2.377019999999999911e+00
7.389329999999999510e-01	2.578533999999999882e+00
7.393840000000000412e-01	2.565282999999999980e+00
7.399179999999999646e-01	1.957305999999999990e+00
7.404359999999999831e-01	2.126571000000000211e+00
7.411090000000000177e-01	2.370721000000000078e+00
7.415530000000000177e-01	1.862025000000000041e+00
7.422569999999999446e-01	2.152750999999999859e+00
7.423589999999999911e-01	2.523537000000000141e+00
7.432549999999999990e-01	2.367882999999999960e+00
7.437899999999999512e-01	2.042580000000000062e+00
7.124420000000000197e-01	2.207632999999999956e+00
7.309620000000000006e-01	1.671040000000000081e+00
7.450820000000000221e-01	2.537163000000000057e+00
7.335059999999999913e-01	2.987941999999999876e+00
