-1.875021562413170084e+00	-3.492561841158141056e-01	-4.174642988356662698e-01	8.391887012873673335e-01	6.929710832667508313e-01	5.289383597948176252e-01	3.744140979274435121e-02
-1.787238801494604123e+00	5.853353654233606207e-01	9.118572479694986299e-01	-8.113431712663944362e-01	5.374073756814959912e-01	-1.395505756473668146e+00	-9.932085474742361475e-01
-1.734995795175511057e+00	9.820917295497272326e-01	8.509419812816050310e-01	1.469747677591042023e-01	1.678090424172185235e+00	-1.339420456452610653e+00	-8.057902673671963889e-01
-1.723852736515760098e+00	1.358263611658079517e+00	-5.440219900650959950e-01	-6.974531738742630882e-01	-2.217898871246176407e-01	1.300431436401229546e-01	-2.253133321379698906e-01
-1.601136531516136108e+00	-5.536279220550979208e-01	5.684343870094848983e-01	-8.806773578780668910e-01	2.039161150141247450e-02	7.018922484448586463e-01	-7.688748690097241267e-01
-1.577582143355127142e+00	-2.785119972977723735e-01	-4.822148546750443243e-01	7.041751154814938074e-01	3.627894115009343556e-01	-1.086921863230787766e+00	6.384317608067584526e-01
-1.565006268388978272e+00	9.992654313537796540e-01	1.336115383602899165e+00	7.112016078198283298e-01	5.486497110818775447e-01	-6.667125715622262971e-01	3.701967609949492477e-01
-1.548521837952188118e+00	-3.156825620987903092e-01	-4.696108342354027299e-01	-7.493792985496210424e-01	-1.036552468248093106e+00	1.062018391063939360e+00	2.962654353083052916e-01
-1.269596701129673821e+00	-1.264355929415476032e+00	-8.568894039159618004e-01	5.042410938934679399e-01	-8.098716701715866773e-01	-7.954053973565593516e-01	-8.877292431090830216e-02
-1.226271782891179329e+00	-1.405258305199408086e+00	9.755772704564403819e-01	-9.059421958636573180e-01	-5.906969728115218921e-02	-2.856753037588563929e-02	-3.804667715348203361e-01
-1.017615107621906878e+00	-1.233979411585055308e+00	-6.184491135796428563e-02	-1.687295097271687361e+00	-1.587429735854867935e-02	6.793795365454362578e-01	5.875932259504885735e-01
-8.537718168780875638e-01	7.578364446721710390e-01	-1.983376139579035580e-01	2.010146666883212974e-01	2.276159278239852757e+00	1.930337375654071208e-01	-2.255947917723399421e+00
-8.276678331926937693e-01	7.391119472939928770e-01	-7.805180399330625685e-01	-3.804084731110018436e-01	-1.792247248957184125e+00	4.241050830754088952e-01	-1.584273217537991219e+00
-7.484826575455915121e-01	-9.761278381634658219e-01	-6.055545872088502479e-01	-5.767462476425077034e-01	1.422167411411062954e+00	-9.935773493741073548e-01	-3.966711003642366951e-01
