-8.417830208030312455e-01 -3.947846605015267185e-01 -7.841617910370635158e-03 9.672047126215295165e-01 -5.437354947092918334e-01
-7.765834666463841129e-01 -6.261867546844291921e-01 8.688964267891479132e-01 1.263982157133844986e-01 -7.755018788614702618e-01
-4.718617624769513297e-01 -3.511915714455507986e-01 -9.520934354306024305e-01 -2.472605443147105619e-01 4.471656963805300533e-01
-2.614432427520584357e-01 -8.279438009973779655e-01 1.586548667967595527e-01 -5.084608405604561510e-01 2.248472021494528628e-01
-1.363940328577567529e-01 8.618346313201185049e-01 1.827055786433837703e-01 2.455178276510476820e-01 2.573519166288565918e-01
4.880795517834612962e-02 1.156692888454710078e-01 -3.967658876396130685e-01 -6.161242260338459786e-01 -6.492416817712294286e-01
2.194539399473031116e-01 -1.334487126463822504e-01 7.804909565699027496e-01 -9.962779060762212424e-01 -4.165265817178687158e-02
5.160911895463894394e-01 2.616974480358863486e-01 -7.470236894245374515e-01 -1.790898828097758910e-01 3.357170902267071488e-01
7.500710003416209970e-01 6.415188023821988272e-01 -4.375579575047808811e-01 7.078782487861912109e-01 -2.513471392713483299e-01
9.339604012115872989e-01 5.979276295202310409e-01 5.185168026578732547e-01 5.798845900499833839e-01 -6.777467005009281120e-01
-9.999858098634859527e-01 -8.843511785989207619e-01 8.219377553910515166e-01 -4.483368179815485077e-01 -5.891336337137867973e-01
-1.971416081503239992e-01 -9.999709913408799666e-01 7.905638473960259482e-02 -6.861383516857708642e-01 9.500364201493269323e-02
-9.971896477550904470e-01 -5.237137722081269819e-02 -1.102608569588226617e+00 6.031337719948897114e-01 -9.325674405210303552e-01
3.424393453464795734e-01 -1.934126783487387924e-01 6.276412562882298651e-01 -9.999888060493967723e-01 -4.095997480852676120e-01
3.728046142607774893e-01 -4.937771573936817759e-01 1.692659015123645083e-01 3.863123906793167195e-01 -9.532046015604940248e-01
9.999806114598244200e-01 -9.501608567587740417e-01 -1.712060234995911034e-01 -9.893058735693401884e-01 -1.454695599848921939e-01
1.276858762972452044e-01 9.999815778666707455e-01 -7.042160090869219458e-01 -3.518756929832779767e-01 4.321242900233925877e-01
9.741487016614231997e-01 7.803196257396908253e-01 1.013714859934818691e+00 -2.502412747665487824e-01 1.013219776875089045e-01
5.837987141880773834e-01 4.668052985189731774e-01 3.849442250330588067e-01 9.999858601197567642e-01 2.977536400675632744e-01
-7.701588294565850923e-01 8.893045804696241285e-01 6.225632687952595834e-01 -4.577846055287539823e-02 1.046497080365488053e+00
