-3.184100197852991698e+00 -2.603908259745709941e+00
-3.129231926793916152e+00 -2.603908259745709941e+00
-3.074363655734828171e+00 -2.603908259745709941e+00
-3.019495384675752181e+00 -2.603908259745709941e+00
-2.964627113616664644e+00 -2.603908259745709941e+00
-2.909758842557588654e+00 -2.603908259745709941e+00
-2.854890571498500673e+00 -2.603908259745709941e+00
-2.800022300439425127e+00 -2.603908259745709941e+00
-2.745154029380337146e+00 -2.603908259745709941e+00
-2.690285758321261156e+00 -2.603908259745709941e+00
-2.635417487262173175e+00 -2.603908259745709941e+00
-2.580549216203097629e+00 -2.603908259745709941e+00
-2.525680945144009648e+00 -2.603908259745709941e+00
-2.470812674084933658e+00 -2.603908259745709941e+00
-2.415944403025846121e+00 -2.603908259745709941e+00
-2.361076131966770131e+00 -2.603908259745709941e+00
-2.306207860907682150e+00 -2.603908259745709941e+00
-2.251339589848606604e+00 -2.603908259745709941e+00
-2.196471318789518623e+00 -2.603908259745709941e+00
-2.141603047730442633e+00 -2.603908259745709941e+00
-2.086734776671354652e+00 -2.603908259745709941e+00
-2.031866505612279106e+00 -2.603908259745709941e+00
-1.976998234553203337e+00 -2.603908259745709941e+00
-1.922129963494115357e+00 -2.603908259745709941e+00
-1.867261692435039588e+00 -2.603908259745709941e+00
-1.812393421375951608e+00 -2.603908259745709941e+00
-1.757525150316875839e+00 -2.603908259745709941e+00
-1.702656879257787859e+00 -2.603908259745709941e+00
-1.647788608198712090e+00 -2.603908259745709941e+00
-1.592920337139624332e+00 -2.603908259745709941e+00
-1.538052066080548563e+00 -2.603908259745709941e+00
-1.483183795021460583e+00 -2.603908259745709941e+00
-1.428315523962384814e+00 -2.603908259745709941e+00
-1.373447252903296834e+00 -2.603908259745709941e+00
-1.318578981844221065e+00 -2.603908259745709941e+00
-1.263710710785133084e+00 -2.603908259745709941e+00
-1.208842439726057316e+00 -2.603908259745709941e+00
-1.153974168666969558e+00 -2.603908259745709941e+00
-1.099105897607893567e+00 -2.603908259745709941e+00
-1.044237626548805808e+00 -2.603908259745709941e+00
-9.893693554897299292e-01 -2.603908259745709941e+00
-9.345010844306541609e-01 -2.603908259745709941e+00
-8.796328133715662911e-01 -2.603908259745709941e+00
-8.247645423124904118e-01 -2.603908259745709941e+00
-7.698962712534025421e-01 -2.603908259745709941e+00
-7.150280001943267738e-01 -2.603908259745709941e+00
-6.601597291352389041e-01 -2.603908259745709941e+00
-6.052914580761630248e-01 -2.603908259745709941e+00
-5.504231870170751550e-01 -2.603908259745709941e+00
-4.955549159579993868e-01 -2.603908259745709941e+00
-4.406866448989115170e-01 -2.603908259745709941e+00
-3.858183738398356932e-01 -2.603908259745709941e+00
-3.309501027807478235e-01 -2.603908259745709941e+00
-2.760818317216719997e-01 -2.603908259745709941e+00
-2.212135606625841022e-01 -2.603908259745709941e+00
-1.663452896035083062e-01 -2.603908259745709941e+00
-1.114770185444204226e-01 -2.603908259745709941e+00
-5.660874748534459877e-02 -2.603908259745709941e+00
-1.740476426256723627e-03 -2.603908259745709941e+00
5.312779463281909476e-02 -2.603908259745709941e+00
1.079960656918949047e-01 -2.603908259745709941e+00
1.628643367509827744e-01 -2.603908259745709941e+00
2.177326078100585982e-01 -2.603908259745709941e+00
2.726008788691464679e-01 -2.603908259745709941e+00
3.274691499282222917e-01 -2.603908259745709941e+00
3.823374209873101615e-01 -2.603908259745709941e+00
4.372056920463859853e-01 -2.603908259745709941e+00
4.920739631054738550e-01 -2.603908259745709941e+00
5.469422341645496788e-01 -2.603908259745709941e+00
6.018105052236375485e-01 -2.603908259745709941e+00
6.566787762827134278e-01 -2.603908259745709941e+00
7.115470473418012975e-01 -2.603908259745709941e+00
7.664153184008770658e-01 -2.603908259745709941e+00
8.212835894599649356e-01 -2.603908259745709941e+00
8.761518605190408149e-01 -2.603908259745709941e+00
9.310201315781286846e-01 -2.603908259745709941e+00
9.858884026372044529e-01 -2.603908259745709941e+00
1.040756673696292323e+00 -2.603908259745709941e+00
1.095624944755368091e+00 -2.603908259745709941e+00
1.150493215814444081e+00 -2.603908259745709941e+00
1.205361486873531840e+00 -2.603908259745709941e+00
1.260229757932607608e+00 -2.603908259745709941e+00
1.315098028991695589e+00 -2.603908259745709941e+00
1.369966300050771357e+00 -2.603908259745709941e+00
1.424834571109859338e+00 -2.603908259745709941e+00
1.479702842168935106e+00 -2.603908259745709941e+00
1.534571113228022865e+00 -2.603908259745709941e+00
1.589439384287098855e+00 -2.603908259745709941e+00
1.644307655346186614e+00 -2.603908259745709941e+00
1.699175926405262382e+00 -2.603908259745709941e+00
1.754044197464350363e+00 -2.603908259745709941e+00
1.808912468523426131e+00 -2.603908259745709941e+00
1.863780739582514112e+00 -2.603908259745709941e+00
1.918649010641589880e+00 -2.603908259745709941e+00
1.973517281700677639e+00 -2.603908259745709941e+00
2.028385552759753629e+00 -2.603908259745709941e+00
2.083253823818841610e+00 -2.603908259745709941e+00
2.138122094877917156e+00 -2.603908259745709941e+00
2.192990365936993147e+00 -2.603908259745709941e+00
2.247858636996081128e+00 -2.603908259745709941e+00
-3.184100197852991698e+00 -2.550527658320693281e+00
-3.129231926793916152e+00 -2.550527658320693281e+00
-3.074363655734828171e+00 -2.550527658320693281e+00
-3.019495384675752181e+00 -2.550527658320693281e+00
-2.964627113616664644e+00 -2.550527658320693281e+00
-2.909758842557588654e+00 -2.550527658320693281e+00
-2.854890571498500673e+00 -2.550527658320693281e+00
-2.800022300439425127e+00 -2.550527658320693281e+00
-2.745154029380337146e+00 -2.550527658320693281e+00
-2.690285758321261156e+00 -2.550527658320693281e+00
-2.635417487262173175e+00 -2.550527658320693281e+00
-2.580549216203097629e+00 -2.550527658320693281e+00
-2.525680945144009648e+00 -2.550527658320693281e+00
-2.470812674084933658e+00 -2.550527658320693281e+00
-2.415944403025846121e+00 -2.550527658320693281e+00
-2.361076131966770131e+00 -2.550527658320693281e+00
-2.306207860907682150e+00 -2.550527658320693281e+00
-2.251339589848606604e+00 -2.550527658320693281e+00
-2.196471318789518623e+00 -2.550527658320693281e+00
-2.141603047730442633e+00 -2.550527658320693281e+00
-2.086734776671354652e+00 -2.550527658320693281e+00
-2.031866505612279106e+00 -2.550527658320693281e+00
-1.976998234553203337e+00 -2.550527658320693281e+00
-1.922129963494115357e+00 -2.550527658320693281e+00
-1.867261692435039588e+00 -2.550527658320693281e+00
-1.812393421375951608e+00 -2.550527658320693281e+00
-1.757525150316875839e+00 -2.550527658320693281e+00
-1.702656879257787859e+00 -2.550527658320693281e+00
-1.647788608198712090e+00 -2.550527658320693281e+00
-1.592920337139624332e+00 -2.550527658320693281e+00
-1.538052066080548563e+00 -2.550527658320693281e+00
-1.483183795021460583e+00 -2.550527658320693281e+00
-1.428315523962384814e+00 -2.550527658320693281e+00
-1.373447252903296834e+00 -2.550527658320693281e+00
-1.318578981844221065e+00 -2.550527658320693281e+00
-1.263710710785133084e+00 -2.550527658320693281e+00
-1.208842439726057316e+00 -2.550527658320693281e+00
-1.153974168666969558e+00 -2.550527658320693281e+00
-1.099105897607893567e+00 -2.550527658320693281e+00
-1.044237626548805808e+00 -2.550527658320693281e+00
-9.893693554897299292e-01 -2.550527658320693281e+00
-9.345010844306541609e-01 -2.550527658320693281e+00
-8.796328133715662911e-01 -2.550527658320693281e+00
-8.247645423124904118e-01 -2.550527658320693281e+00
-7.698962712534025421e-01 -2.550527658320693281e+00
-7.150280001943267738e-01 -2.550527658320693281e+00
-6.601597291352389041e-01 -2.550527658320693281e+00
-6.052914580761630248e-01 -2.550527658320693281e+00
-5.504231870170751550e-01 -2.550527658320693281e+00
-4.955549159579993868e-01 -2.550527658320693281e+00
-4.406866448989115170e-01 -2.550527658320693281e+00
-3.858183738398356932e-01 -2.550527658320693281e+00
-3.309501027807478235e-01 -2.550527658320693281e+00
-2.760818317216719997e-01 -2.550527658320693281e+00
-2.212135606625841022e-01 -2.550527658320693281e+00
-1.663452896035083062e-01 -2.550527658320693281e+00
-1.114770185444204226e-01 -2.550527658320693281e+00
-5.660874748534459877e-02 -2.550527658320693281e+00
-1.740476426256723627e-03 -2.550527658320693281e+00
5.312779463281909476e-02 -2.550527658320693281e+00
1.079960656918949047e-01 -2.550527658320693281e+00
1.628643367509827744e-01 -2.550527658320693281e+00
2.177326078100585982e-01 -2.550527658320693281e+00
2.726008788691464679e-01 -2.550527658320693281e+00
3.274691499282222917e-01 -2.550527658320693281e+00
3.823374209873101615e-01 -2.550527658320693281e+00
4.372056920463859853e-01 -2.550527658320693281e+00
4.920739631054738550e-01 -2.550527658320693281e+00
5.469422341645496788e-01 -2.550527658320693281e+00
6.018105052236375485e-01 -2.550527658320693281e+00
6.566787762827134278e-01 -2.550527658320693281e+00
7.115470473418012975e-01 -2.550527658320693281e+00
7.664153184008770658e-01 -2.550527658320693281e+00
