-1.198455343669432016e-01	4.822730229219902576e+00
-3.401651906950279441e-02	9.524149503536483152e-01
-2.519755767124933279e-02	7.902836894319575922e-01
-1.117444353582025540e-02	2.828349765963115714e-01
3.791457118169311253e-05	1.307406894736384861e-04
5.908013445028193215e-05	1.234666457550635463e-02
-2.128963352921270461e-05	6.110288934256677407e-02
-1.869235488636242703e-03	2.085685398906372834e-01
-1.025429342556118811e-01	2.632502068059618505e+00
-2.137491036632234789e-02	6.429910852490567930e-01
-1.569136564280812496e-02	5.927172963116676963e-01
-4.911993317305129135e-03	2.406610228149433928e-01
4.939152866959298173e-05	8.004236770175197471e-06
6.643707274027968880e-05	3.808835657876639448e-03
6.619404733785842917e-05	2.628779734464884235e-02
-7.987852799001160208e-06	9.417058932533951821e-02
-7.669567988813112691e-02	1.551455180099256648e+00
-5.278070203854198436e-03	3.192712757108177590e-01
-4.827215072916966887e-03	3.446583768489833166e-01
-1.630203509034432651e-03	1.940774622406035987e-01
5.538950565284777352e-05	2.136696552410886645e-08
6.977404872947059946e-05	1.311897836226567611e-03
7.076900964185340952e-05	6.109558864341139636e-03
6.891991406793321014e-05	1.876737194808448042e-02
-2.808474063105460827e-02	7.261681764647086590e-01
8.540179702217162738e-05	4.979676553057642285e-02
-2.752009210881695709e-04	7.213783627769389251e-02
-1.939549830297413011e-04	8.977495403074964297e-02
6.351725627047629763e-05	8.324039043193939239e-05
5.797578968090699573e-05	1.738333877605184922e-04
6.749932226834560729e-05	2.375265018367678255e-06
-7.248164334809164416e-03	3.418817719432665214e-01
8.807124184536121948e-05	3.004617948499304064e-03
6.307385748009292298e-05	8.026658171155902702e-03
4.769245113189034534e-05	1.754137997388546463e-02
7.610754097107488348e-05	1.903620241375918419e-08
5.240479254622210640e-05	1.563788637262582260e-05
5.099914201767427000e-05	2.113940243961305243e-05
-3.146497022498679838e-03	1.849079699070207417e-01
6.034398298110000858e-05	1.585412084162100051e-03
5.376760821068749761e-05	8.008751909222370504e-04
5.690492242637755249e-05	7.337626850008004391e-04
6.454866704627698496e-05	1.227326956498205448e-03
4.706548442593479485e-05	1.714272599078073636e-05
4.704464114372197448e-05	1.688070164469376958e-05
5.977599298845057612e-05	3.158130249206508602e-09
-6.538443026226876476e-04	9.253716540655758382e-02
5.472053473891378447e-05	3.810228743823407521e-03
4.675205382793304608e-05	2.112880883479891761e-04
5.689253287597293113e-05	4.354012662200963706e-08
4.365113671871291540e-05	1.057812883330164731e-02
4.348898417780508994e-05	4.758528409810028917e-05
4.688179352650091096e-05	1.234555139626984467e-05
6.066315289587213605e-05	3.469019408560875449e-09
4.618410256337599515e-05	2.795017005317190079e-02
5.171778333606931552e-05	4.097149987054508023e-03
4.795257630839791979e-05	1.221677988496145078e-04
8.612261589649504871e-06	1.717791125949710840e-02
4.101910494552225134e-05	4.289043635624294551e-05
5.259557160424662884e-05	5.070615434460802095e-06
8.631512112567818874e-05	7.296644119258082276e-03
5.560811303551917736e-05	1.966846829265231529e-03
4.900132422157910974e-05	1.073346570106525742e-04
5.016425978665629441e-05	5.943026408017728492e-09
-6.125651762984297131e-05	1.765342415813720908e-02
3.827628558487113103e-05	1.955455597551235963e-03
5.318401992673418345e-05	3.900996986093255878e-04
6.915393985611541260e-05	6.506420271210292580e-08
1.016245614566508128e-04	6.328018138622102003e-03
5.962779606612967243e-05	1.770505526613286957e-03
4.876267332086475336e-05	4.593194573695895465e-04
4.261169349201994287e-05	2.533588587469805951e-06
-3.051800703992075701e-04	2.541727407198500141e-02
-8.440758071480039093e-05	2.022293319889892013e-02
2.264717751824955598e-05	1.443255889501381117e-02
7.326139005732662296e-05	7.741297539210704147e-03
1.089919153533407868e-04	8.606710024982639276e-03
6.510425994195003689e-05	7.802807383723452464e-03
4.836702993982697083e-05	3.924181915682654377e-03
3.710018473058044925e-05	8.095796645621856046e-04
-1.469583041322705891e-03	5.559392172276635125e-02
-4.465579559270568995e-03	1.250617011266632328e-01
-3.197941099459135524e-03	1.673533557645165426e-01
-2.261029864645009140e-03	3.147484858430150689e-01
-1.027545301199694026e-02	3.746725751023294859e-01
1.019541723043619608e-04	1.471770247605437044e-02
5.506229708792978700e-05	5.446942488744663941e-02
-1.019919047766402125e-04	7.044652047366133096e-02
6.928655297123907056e-05	3.036994900693456900e-07
7.669488452635338791e-05	2.147647068370880387e-04
8.750580184437281085e-05	2.188777841484220235e-03
-2.484169106587481510e-03	2.496744536932850866e-01
1.030134246078408017e-04	3.591012892515255909e-03
8.226427479585639562e-05	3.158765681944473297e-02
-1.709196786177480496e-04	5.829484710310409157e-02
7.801612496546700382e-05	2.644399346358183795e-09
7.157041022134108890e-05	4.962016603802623253e-09
7.530268523632134407e-05	1.396754339349488224e-05
8.636928050238703702e-05	3.446759638001032733e-04
-4.279882882986542868e-04	1.218495758237575083e-01
1.068601326968830534e-04	3.497304230723298013e-04
8.412714083083752724e-05	1.351924174696035597e-02
-2.512984622448895602e-05	4.756051318671566247e-02
6.219367349265668313e-05	8.073553544572360935e-09
6.957158317690336294e-05	6.838168094091941094e-07
