6.255027734400000190e+04	7.360480956999999762e+03	1.158494499999999938e+01	1.867322389999999928e+02	5.488782715000000280e+03	7.254270507999999609e+03	-2.226940299999999695e+01
6.667007031199999619e+04	7.084839844000000085e+03	2.629589800000000110e+01	1.877330780000000061e+02	5.981270019999999931e+03	7.782545898000000307e+03	-1.921681200000000445e+01
6.753967968800000381e+04	7.741390625000000000e+03	1.656533999999999907e+01	1.917223820000000103e+02	4.519815918000000238e+03	5.915975097999999889e+03	3.249486899999999423e+01
6.933290625000000000e+04	7.594548340000000280e+03	5.286880000000000024e+00	1.831900180000000091e+02	5.052464844000000085e+03	7.275861327999999958e+03	-3.688777900000000187e+01
6.983485937500000000e+04	6.955046875000000000e+03	1.518734200000000101e+01	1.727569269999999904e+02	6.437147949000000153e+03	6.064229492000000391e+03	2.449974299999999516e+01
7.247265625000000000e+04	6.628490233999999873e+03	7.343607000000000440e+00	1.833845670000000041e+02	5.022679199000000153e+03	7.748845702999999958e+03	-3.016739000000001170e+00
7.339208593800000381e+04	7.290690429999999651e+03	2.110222800000000021e+01	1.900733799999999860e+02	5.177387206999999762e+03	6.949781250000000000e+03	2.759166499999999189e+01
7.340457812500000000e+04	6.890304688000000169e+03	1.185906199999999977e+01	1.746654509999999902e+02	6.825449706999999762e+03	7.318251465000000280e+03	-7.422952000000002215e+00
7.380989062500000000e+04	6.652638672000000042e+03	1.939176000000000144e+01	1.699212799999999959e+02	4.409033202999999958e+03	8.630044921999999133e+03	2.588748900000000219e+01
7.570907031199999619e+04	6.793491210999999566e+03	1.613782700000000148e+01	1.677208559999999977e+02	5.882794434000000365e+03	6.684832519999999931e+03	-1.608203500000000474e+01
7.571542187500000000e+04	7.349488769999999931e+03	4.176287000000000305e+00	1.697775269999999921e+02	6.899025391000000127e+03	6.571266601999999693e+03	1.719693000000006577e+00
7.673009375000000000e+04	7.325444824000000153e+03	1.148895000000000088e+01	1.694152980000000071e+02	4.479348632999999609e+03	6.410505371000000196e+03	4.511786000000000740e+00
7.830628125000000000e+04	7.394436523000000307e+03	8.342900999999999456e+00	1.731241149999999891e+02	6.189416503999999804e+03	7.885845702999999048e+03	1.207290999999999315e+01
7.892224218800000381e+04	7.651097655999999915e+03	2.290753600000000034e+01	1.702570340000000044e+02	5.345421387000000323e+03	5.381796875000000000e+03	6.343484000000003675e+00
